name,address,zipcode,phone,cuisine,ID
number 8 chinese restaurant,"694c thwaites pl, ,",10467,7186520700.0,chinese,8097
new little michael,"12 e gun hill road, ,",10467,7182317040.0,restaurants,8098
subway,"699 allerton ave, ,",10467,7185153100.0,sandwiches fast food,8099
zymi pizza restaurant,726 astor ave,10467,3473268787.0,pizza,8100
roma pizza,"735 allerton ave, ,",10467,7187984825.0,pizza,8101
checkers,"771 e gunhill rd, ,",10467,7188811179.0,american (traditional),8102
side by side pizza & burek,"769 astor avenue, ,",10467,7183243595.0,pizza,8103
sing fai restaurant,"263 e gun hill road, ,",10467,7187986677.0,restaurants,8104
wok wok chinese restaurant,"3412 jerome ave, ,",10467,7188822434.0,chinese,8105
domino's pizza,"3869 white plains rd, ,",10467,7186534618.0,pizza chicken wings sandwiches,8106
island breezes ii,3634 white plains rd,10467,3472755882.0,caribbean,8107
popeyes,"3411 jerome ave, ,",10467,9292225000.0,seafood chicken wings,8108
china kitchen,"749 astor ave, ,",10467,7187981845.0,chinese,8109
china one,"334 e gunhill rd, ,",10467,7187985997.0,chinese,8110
twin donut shop,"3396 jerome ave, ,",10467,7186552274.0,coffee & tea breakfast & brunch sandwiches,8114
papa john's pizza,2733 white plains rd,10467,7188827272.0,pizza,8115
aks halal deli & grill,"319 e 204th st, ,",10467,3472972032.0,halal fast food grocery,8116
boesun kitchen,"762 allerton avenue, ,",10467,7186549900.0,restaurants,8117
mcdonald's,3509 webster ave,10467,7182315597.0,fast food burgers,8118
nicky's pizza & restaurant,"280 e 204th street, ,",10467,7182314813.0,restaurants,8119
aziza africa restaurant & catering svce,"3716 white plains rd, ,",10467,7188825100.0,soup,8120
ihop,"817 allerton ave, ,",10467,7185150161.0,breakfast & brunch american (traditional),8122
bronx ny pizza incorporated,3414 jerome ave,10467,7185475900.0,pizza,8123
white castle,"2701 boston rd, ,",10467,7182314978.0,fast food burgers,8124
golden crust patties,"2718 white plains rd, ,",10467,7189442700.0,caribbean,8125
century chinese restaurant,"2861 white plains road, ,",10467,7182310770.0,chinese,8126
los compis restaurant,"2233 boston road, ,",10467,7186527778.0,restaurants,8127
frank's pizza and pasta,"3770 white plains rd, ,",10467,7186549947.0,pizza,8129
top of the hill restaurant,"3601 barnes ave, ,",10467,7185477736.0,american (new),8130
a.a.a. caridad gourmet restaurant,"3108 webster ave,",10467,7186542694.0,dominican spanish,8131
ten tan,"3507 dekalb ave, ,",10467,7182318883.0,chinese,8133
ginos pizzeria restaurant,"3700 jerome ave, ,",10467,7185156826.0,pizza,8134
new ming ling kitchen,"236 e gun hill rd, ,",10467,7185470778.0,chinese,8135
3540 deli grocery corporation,3540 white plains rd,10467,6464045838.0,delis sandwiches,8136
king wok,"725 allerton ave, ,",10467,7182311000.0,chinese,8137
napoli pizza,"292 e 204th st, ,",10467,7182310675.0,pizza,8138
monti diner,"3489 jerome ave, ,",10467,3478998300.0,american (new),8139
lee's chinese kitchen,"806 burke ave, ,",10467,7182312003.0,chinese,8140
ej primos,698 allerton ave,10467,3474495680.0,mexican,8141
papa john's pizza,362 e 204th st,10467,7185477272.0,pizza,8143
ganzo's market,"2220 boston rd, ,",10467,7188820700.0,delis convenience stores,8145
diamante poblano 2,"730 astor ave, ,",10467,7187085250.0,mexican,8146
luigi's pizza and pasta,"808 burke ave,",10467,7185477500.0,pizza italian mexican,8147
corner pizza,"3399 jerome ave, ,",10467,7186531525.0,pizza,8148
k q restaurant,"706 burke avenue, ,",10467,7187987672.0,restaurants,8149
popeye's louisiana kitchen,"2176-a white plains rd, ,",10467,3478513001.0,american (traditional) fast food,8150
bella napoli pizza & pasta,"769 allerton ave,",10467,7187985507.0,pizza italian delis,8151
panda house taco & chinese take out,"277 e 206th st, ,",10467,7186538888.0,chinese,8152
pizza hut,765 e gun hill rd,10467,7185472716.0,pizza,8153
i love ny pizza,"2086 arthur ave, ,",10467,3475771844.0,pizza,8154
com tam ninh kieu,"2641 jerome ave, ,",10468,7183652680.0,vietnamese,8155
sazon de lupita antojitos mexicanos,"155 w kingsbridge rd, ste a,",10468,3479202080.0,mexican,8156
gyro king,"50 e fordham rd, ,",10468,7189336664.0,pizza sandwiches greek,8159
las maravillas de mexico restaurant,"11 bedford park blvd e, ,",10468,7185843455.0,mexican beer bar,8160
texas chicken & burgers,"32 e kingsbridge rd, bronx,",10468,6469186207.0,chicken wings burgers american (traditional),8161
oscar's kitchen,"2618 jerome ave, ,",10468,6463535991.0,dominican empanadas juice bars & smoothies,8162
caridad restaurant,"135 w kingsbridge rd, ,",10468,7186017660.0,latin american spanish,8163
tropical rotisserie chicken,"2701 sedgwick ave,",10468,9178916868.0,latin american chicken wings,8165
bedford cafe & restaurant,"1 bedford park blvd e, ,",10468,7183653446.0,american (traditional) cafes,8166
salsa con fuego,"2297 cedar ave,",10468,7185616161.0,bars latin american venues & event spaces,8167
tenochtitlan taqueria,"2445 creston ave, ,",10468,7182956090.0,mexican,8168
mei mei restaurant,"2833 grand concourse, ,",10468,7183677977.0,chinese bubble tea,8169
kingsbridge coffee shop & deli,"17 e kingsbridge rd, ,",10468,3478797059.0,delis coffee & tea,8170
double dragon restaurant,"2647 jerome ave, ,",10468,7183675308.0,chinese,8171
la cabana 2 salvadorena restaurant,"3150 villa ave, ,",10468,7183676810.0,salvadoran,8174
diamante poblano restaurant corporation,"2431 jerome avenue, ,",10468,7183295240.0,restaurants,8175
elias' cinco de mayo,"2337 grand concourse ave,",10468,9174719067.0,mexican,8176
saigon market,"2465 university ave, ,",10468,7183652573.0,vietnamese,8177
el buen ambiente,"108 e 198th st, ,",10468,7182201515.0,latin american mexican,8179
shalom restaurant,"2734 jerome ave, ,",10468,7185631636.0,cuban,8180
tony's halal food,"156-198 bedford park blvd w, ,",10468,,food trucks halal,8181
taco's el paisanito,"202 w fordham rd, ,",10468,7183290278.0,mexican,8182
jerome pizza,"21 bedford park blvd e, ,",10468,7189333455.0,pizza,8184
mirador,"44 w kingsbridge rd, ,",10468,7184503844.0,spanish,8185
new capital restaurant,"2 w kingsbridge rd, ,",10468,7185849234.0,american (traditional),8186
kennedy fried chicken,"67 w kingsbridge road, ,",10468,7184322961.0,restaurants,8188
panda express,"1 w fordham rd, ,",10468,7189330088.0,chinese fast food,8189
national restaurant & coffee shop,"8 bedford park blvd e, ,",10468,7183655515.0,diners breakfast & brunch american (traditional),8190
dallas bbq,"281 w fordham rd, ,",10468,7182202822.0,barbeque,8191
el mangu sabroso restaurant,"80 w kingsbridge rd, ,",10468,7185636499.0,dominican,8193
celia's restaurant bar & grill,"138 w fordham rd, ,",10468,7186180218.0,lounges dominican,8195
mcdonald's,"36 w fordham rd, ,",10468,7189332183.0,fast food burgers,8196
wai kang restaurant,"39 bedford park blvd, ,",10468,7189332797.0,chinese,8197
casa perez,"44 w kingsbridge rd, ,",10468,7184503844.0,caribbean breakfast & brunch,8198
perista restaurant,"101 w kingsbridge rd, ,",10468,7185484178.0,cafes american (traditional) coffee & tea,8199
lj pizza,"2734 jerome ave, ,",10468,7182204225.0,pizza,8200
brothers pizzeria,"27 e kingsbridge road, ,",10468,7182953897.0,pizza,8201
kennedy fried chicken,"2371 grand concourse, ,",10468,7185844950.0,chicken wings burgers sandwiches,8202
lin home chinese restaurant,"2461 university ave, ,",10468,7183642504.0,chinese,8203
number 8 chinese restaurant,"176 w fordham rd, ,",10468,7187419998.0,chinese,8204
f & g el valle restaurant corporation,"2448 jerome ave, ,",10468,7182954120.0,latin american,8205
reyna restaurant,"1969 university ave, ,",10468,7187311593.0,dominican mexican latin american,8206
super kennedy's chicken & sandwiches,"2370 university ave, ,",10468,7183651000.0,american (new) sandwiches,8207
la cocina,"12 e kingsbridge road, ,",10468,7185617067.0,restaurants,8208
brother pizza,"27 e kingsbridge rd, ,",10468,7182953897.0,pizza,8209
king's deli and grocery,"105 w kingsbridge road, ,",10468,7185493320.0,delis sandwiches,8210
number one restaurant,"64 w kingsbridge rd, ,",10468,7189338765.0,cantonese,8211
szechuan garden,"2428 creston avenue, ,",10468,7185630808.0,restaurants,8213
kennedy fried chicken & pizza,"2843 grand concourse, ,",10468,7185615506.0,chicken wings,8214
o'shea's emerald bar,"2960 jerome ave, ,",10468,7183649924.0,restaurants bars,8215
giovanni gourmet catering,"80 w fordham rd, ,",10468,7187333333.0,pizza caterers,8216
great wall chinese food,"2359 grand concourse, ,",10468,7183671277.0,chinese,8217
mcdonald's,"2630 jerome ave, ,",10468,7182201982.0,fast food,8218
foo hing kitchen,"2895 sedgwick ave, ,",10468,7188846267.0,chinese,8219
little caesars pizza,"119 w kingsbridge rd, ,",10468,3478430730.0,pizza,8221
subway,38 w kingsbridge rd,10468,7187335134.0,sandwiches fast food,8222
el valle,"3535 jerome ave, ,",10468,,restaurants,8223
k s c deli foods,"163 e 188th street, ,",10468,7183647227.0,delis sandwiches,8224
tulcingo restaurant & bakery,"2483 jerome ave, ,",10468,9176881947.0,mexican bakeries,8225
king's pizza,"131 w kingsbridge rd, ,",10468,7185490050.0,pizza,8227
kennedy fried chicken,"2371 grand concourse, ,",10468,7185844950.0,chicken wings burgers sandwiches,8228
healthy bite deli,"2450 creston ave, ,",10468,7184503230.0,delis,8229
joey pepperoni's pizza,"114 e fordham rd, ,",10468,7183672080.0,pizza,8230
anita's mexican restaurant,"2339 grand concourse ave, ,",10468,9292599392.0,mexican,8231
marisco centro restaurant,123 w kingsbridge rd,10468,7184321016.0,mexican,8232
lucky star,"145 w kingsbridge rd, ,",10468,7188847188.0,chinese,8233
best italian pizza,"2367 grand concourse,",10468,7189336780.0,pizza italian pasta shops,8234
dunkin' donuts,"2 e kingsbridge rd, ,",10468,7187334347.0,donuts coffee & tea,8235
phnom penh-nha trang market,"2639 jerome ave, ,",10468,7187419100.0,grocery,8236
twin donuts,"3 w fordham rd, ,",10468,6463935450.0,donuts,8238
richie rich carribean,"3357 fish ave, ,",10469,7187088431.0,caribbean,8239
fratelli,"2507 eastchester rd, ,",10469,7185472489.0,italian,8240
the dumplin shop,"1530 e 222nd st, ,",10469,7186533143.0,cafes breakfast & brunch caribbean,8241
7 spices carribean restaurant,"906 e gun hill rd, ,",10469,3473268646.0,caribbean,8242
caridad and louie's restaurant,"1660 e gun hill rd, ,",10469,7188623939.0,italian latin american spanish,8243
vegans delight,"3565 boston rd, ,",10469,7186534140.0,vegan grocery,8244
nora pizza,"2456 eastchester rd,",10469,7186760500.0,pizza food delivery services sandwiches,8245
nick's pizza restaurant,"1356 e gun hill rd, ,",10469,7186526500.0,pizza,8246
the original blue cantina,"3762 boston rd, ,",10469,,caribbean,8247
good taste chinese restaurant,"3416 boston rd, ,",10469,7185472679.0,chinese,8248
jerry's pizza,"3430 boston rd, ,",10469,7183257305.0,pizza,8249
chandni chowk restaurant,"2570 bronxwood ave, ,",10469,7183255859.0,indian halal pakistani,8250
mandarin wok restaurant,"1232 e gun hill rd, ,",10469,7184051915.0,chinese,8252
boston road's taco grill & chinese restaurant,"3483 boston rd, ,",10469,7188819888.0,chinese,8253
ultimate grill,"1345 e gun hill rd, ,",10469,3479473400.0,caribbean,8254
mamma rosa's cucina,"1007 allerton ave, ,",10469,7188810242.0,delis sandwiches,8255
royal coach diner,"3260 boston rd, ,",10469,7186531716.0,diners,8256
country thyme cuisine,1455 e 222nd st,10469,3479204275.0,caribbean,8257
venezia pizzeria,"1115 astor ave, ,",10469,7185477557.0,pizza,8258
el valle restaurant bar,"3452 boston road, ,",10469,7186551771.0,dominican latin american,8259
tgi fridays,"51780 east gun hill rd, ,",10469,7186717920.0,american (traditional),8260
li's kitchen,"2515 williamsbridge rd, ,",10469,7185191881.0,chinese,8261
burger king,"3500 boston rd, ,",10469,7185159050.0,burgers,8263
no 1 restaurant,"3004 eastchester rd, ,",10469,7183796197.0,chinese,8264
pelham bay diner,"1920 e gun hill rd, ,",10469,7183794130.0,diners american (new),8265
country boyz restaurant,"1182 e gun hill rd, ,",10469,7182316560.0,caribbean fast food,8266
d'angelos pizzeria,"902 e gun hill rd, ,",10469,7183256448.0,pizza,8267
olive's home spice cuisine,"1062 e gunhill rd, ,",10469,3479474010.0,caribbean,8269
frank's soup bowl,"3580 bronxwood ave, ,",10469,7185199277.0,american (new) caribbean soup,8270
phantoms juice bar,"3425 boston rd,",10469,3473466467.0,juice bars & smoothies burgers sandwiches,8271
rk super heros,"978 e gun hill rd, ,",10469,7188824193.0,sandwiches,8272
mcdonald's,1212 e gun hill rd,10469,7182313215.0,fast food burgers,8274
villa maria pizzeria,"2440 eastchester rd, ,",10469,7188827446.0,pizza,8275
back home caribbean american,"3451 boston rd, ,",10469,7186531831.0,caribbean,8276
prego's pizza,"1011 mace avenue, ,",10469,7184055111.0,pizza,8277
chuck e cheese's,"1816 gunhill rd, ,",10469,7186712240.0,pizza,8278
cooyah restaurant,"3563 boston rd, ,",10469,7186544400.0,caribbean american (new),8281
cafe davinci,"1009 mace ave, ,",10469,7187086280.0,cafes,8282
pizza hut,"2829 edson avenue,",10469,7183200126.0,pizza italian chicken wings,8283
kennedy fried chicken,"3420 boston rd, ,",10469,7188825080.0,chicken wings,8284
china top,"3563 boston rd, ,",10469,7184055550.0,chinese,8285
happy garden,"2414 williamsbridge rd, ,",10469,7188818098.0,chinese,8286
cham's jerk center,"1322 e gun hill rd, ,",10469,,caribbean,8288
subway,"2451 eastchester rd, ,",10469,7182310637.0,sandwiches fast food,8289
joyful dragon,"2829 edson ave, ste 2,",10469,7183203988.0,chinese,8290
domino's pizza,3484 boston rd,10469,7186715155.0,pizza chicken wings sandwiches,8293
casa doro deli,"2487 eastchester rd, ,",10469,7186521726.0,grocery delis,8294
golden star garden,"1380 e gun hill rd, ,",10469,7185479699.0,chinese,8296
kfc,"3770 boston rd., #3776",10469,7186520525.0,fast food chicken wings,8298
little caesar's,3533 boston rd,10469,3474270878.0,pizza,8299
crown motor inn,"3320 boston road, ,",10469,7186551500.0,hotels,8300
kfc,1125 e gun hill rd,10469,7185156155.0,fast food chicken wings,8301
patrizia's of woodlawn,"4358 katonah ave, ,",10470,7188845700.0,italian,8303
chillz,"4744 white plains rd, ,",10470,3473469868.0,caribbean salad,8304
mary's celtic kitchen,"4330 katonah ave, ,",10470,7187981002.0,irish,8305
rambling house,"4292 katonah ave, ,",10470,7187984510.0,pubs irish,8306
katonah pizza & pasta,"4307 katonah ave, ,",10470,7189948337.0,pizza salad soup,8308
tego restaurant,"4367 webster ave, ,",10470,9292433690.0,hot dogs burgers spanish,8310
angelica's bakery,"4315 katonah ave, ,",10470,7183257292.0,bakeries cafes,8311
big daddy's caribbean taste,"4406 white plains road, ,",10470,7183252381.0,caribbean,8313
sean's quality deli,"4273 katonah avenue, ,",10470,7185158811.0,delis sandwiches,8314
peppinos pizza,"4701 white plains rd, ,",10470,7189947543.0,pizza,8315
red flower restaurant,"4733 white plains rd, ,",10470,7189942375.0,chinese,8316
wakefield deli,"857 e 241st street, ,",10470,7183258057.0,delis sandwiches,8318
mcdonald's,724 e 241st st,10470,7183248705.0,fast food burgers,8319
domino's pizza,686c nereid ave,10470,7188824393.0,pizza chicken wings sandwiches,8320
bella napoli 2,"4235 katonah avenue, ,",10470,7186527000.0,pizza,8321
two four one st cafe restaurant,"4703 white plains road, ,",10470,7183244924.0,breakfast & brunch american (traditional),8322
subway,"4280 katonah ave, ,",10470,7182313911.0,sandwiches fast food,8323
the coachman's inn bar,"4344 katonah ave, ,",10470,7183248263.0,american (new) pubs,8324
linda's pizza,"4336 katonah avenue, ,",10470,7183247388.0,pizza,8325
chefy2,"4759 b white plains rd, ,",10470,,caribbean,8327
wonderful chinese restaurant,"518 e 240th st, ,",10470,7183252800.0,chinese,8328
kennedy fried chicken,"4718 white plains road, ,",10470,7183246776.0,restaurants,8329
tokyo house,"5648 riverdale ave, ,",10471,7186016877.0,japanese,8330
beccofino,"5704 mosholu ave, ,",10471,7184322604.0,italian,8331
jake's steakhouse,"6031 broadway,",10471,7185810182.0,steakhouses,8332
riverdale pie guys,"5784 mosholu ave,",10471,7187086128.0,pizza italian,8333
madisons restaurant & bar,"5686 riverdale ave, ,",10471,7185433850.0,bars italian,8334
yukka latin bistro,"5684 riverdale ave,",10471,3473469338.0,bars latin american,8335
riverdale k grill house,"5693 riverdale ave, ,",10471,7187087940.0,kosher middle eastern mediterranean,8336
the bronx burger house,"5816 mosholu ave, ,",10471,3478998585.0,burgers,8337
riverdale steak house,"5700 riverdale ave, ,",10471,7185499946.0,steakhouses,8338
the barbecue pit,"5788 mosholu ave, ,",10471,7186012400.0,barbeque comfort food vegetarian,8339
barcelona bites,"220 w 242nd st, ,",10471,8447372483.0,spanish latin american tapas bars,8340
asian tokyo,"4685 manhattan college pkwy,",10471,7185435751.0,japanese sushi bars,8341
gruenebaum's,"5663 riverdale ave, ,",10471,7184324779.0,bakeries cafes,8342
kelly ryans,"5790 mosholu ave, ,",10471,7185484939.0,american (traditional) pubs coffee & tea,8343
dino's pizza,"5660 mosholu ave, ,",10471,7187962339.0,pizza,8344
sky view cafe & delicatessen,"5691 riverdale ave,",10471,7187085799.0,delis breakfast & brunch burgers,8345
broadway joe's pizza,"5983 broadway, ,",10471,7187960376.0,pizza,8346
santa fe grill & bar,"6025 broadway, ,",10471,7187965095.0,mexican,8347
new china restaurant,"5690 mosholu ave, ,",10471,7185437400.0,chinese,8348
carlos and gabby's,5685 riverdale ave,10471,7185438226.0,mexican kosher barbeque,8349
best deli & grill,"201-203 w 242nd st, ,",10471,9292433333.0,delis american (traditional),8353
addeo's riverdale pizzeria,"5654 riverdale ave, ,",10471,7185494750.0,pizza,8354
new nagoya sushi,"5786 mosholu ave, ,",10471,7184328886.0,japanese sushi bars,8355
golden phoenix chinese restaurant,"5646 riverdale ave, ,",10471,7185488888.0,chinese,8356
tony & val's pizza,"6201 broadway,",10471,7184329502.0,pizza,8357
gourmet market & deli,"5993 broadway,",10471,,delis bagels grocery,8358
pizza block,"5677 riverdale ave, ,",10471,7187087004.0,pizza kosher sushi bars,8359
madaba deli ii,"6655 broadway, ,",10471,7185436092.0,delis,8360
short stop diner,"5977 broadway, ,",10471,7186010234.0,diners,8361
nonis coffee shop,"5921 riverdale ave, ,",10471,7186010132.0,diners,8362
burger king,6007 broadway,10471,7185499637.0,hot dogs burgers,8363
new king's wok kitchen,"6669 broadway, ,",10471,7186017777.0,chinese,8364
planet wings,"5981 broadway, ,",10471,7188849464.0,fast food chicken wings,8365
burrito shop,"5975 broadway, ,",10471,7187086885.0,mexican,8367
starbucks,"3503 johnson ave, ,",10471,7185432348.0,coffee & tea,8372
pupuseria salvadorenia,1248 saint lawrence ave,10472,7184094013.0,salvadoran,8373
jimmy's grand cafe,"1001 castle hill ave, ,",10472,7183191200.0,diners,8374
sabrosura 2,"1808 westchester ave, ,",10472,7185029878.0,spanish chinese,8375
el pabellon de oro,"1501 westchester ave, ,",10472,7183281252.0,latin american asian fusion mexican,8376
vista hermosa restaurant,"1201 evergreen ave, ,",10472,7188609674.0,mexican,8377
cea-lo cafe,"1003 soundview ave, ,",10472,7186200337.0,soul food seafood,8378
olivia's restaurant lounge,"1854 westchester ave, ,",10472,3472819588.0,lounges american (traditional),8379
joe's place,"1841 westchester ave, ,",10472,7189182947.0,spanish basque,8380
isla verde cafe,"1859 westchester ave, ,",10472,7188283800.0,latin american lounges karaoke,8382
burger hut,"1521 westchester ave, ,",10472,7188426426.0,burgers,8384
gourmet oasis,"1499 bruckner blvd, ,",10472,,mexican spanish,8385
john's diner,"1786 westchester ave, ,",10472,7189319402.0,coffee & tea diners,8386
parkchester chickenfest,"86 hugh j grant cir, ,",10472,,fast food american (traditional),8387
golden flower chinese restaurant,"1772 westchester ave, ,",10472,7184092010.0,chinese mediterranean asian fusion,8388
fouta african american restaurant,1762 westchester ave,10472,7187921700.0,senegalese,8389
yankee j-z pizza,"1599 westchester ave, ,",10472,7183284349.0,pizza,8390
panchos,"1160 pugsley ave, ,",10472,7185181016.0,mexican,8391
john's pizza,"1788 westchester ave, ,",10472,7188220201.0,pizza,8392
new general tso's restaurant,"1215 white plains rd, ,",10472,7182398888.0,chinese,8393
white castle,"1677 bruckner blvd, ,",10472,7188934494.0,fast food burgers,8394
legends bar & restaurant,"1735 e 172nd st,",10472,3472698008.0,latin american bars dominican,8395
lechonera borinquena restaurant,"1594 westchester ave, ,",10472,9174737700.0,spanish,8396
david's soul food cafe,1039 castle hill ave,10472,7184095501.0,soul food,8399
bangla garden,"1864 westchester ave, ,",10472,3472819966.0,bangladeshi,8400
el nuevo pollo sabroso,"1779 westchester ave, ,",10472,7189048989.0,dominican,8402
mega seafood,"1181 morrison ave, ,",10472,7188422690.0,seafood,8405
jojo pizza,"1545 westchester avenue, ,",10472,7183786588.0,pizza,8406
lucky star chinese restaurant,"1924 cross bronx expy, ,",10472,7188633900.0,chinese,8407
el carboncito restaurant,"1524 watson avenue, ,",10472,7188938211.0,restaurants,8408
the south of france,1800 westchester ave,10472,7188231133.0,latin american,8409
taco bell,"1889 bruckner blvd, ,",10472,7188225831.0,fast food mexican tex-mex,8410
great wall place,"1533 watson avenue, ,",10472,7188930488.0,chinese,8411
new yankee sk pizza,"1616 westchester avenue, ,",10472,7183784488.0,pizza,8412
kennedy fried chicken,"1560 e 174th street, ,",10472,7186177678.0,restaurants,8413
pollo campero,1590 westchester ave,10472,7185424736.0,latin american chicken shop fast food,8414
fu xing chinese resturant,"1270 morrison avenue, ,",10472,7188933200.0,chinese,8415
gracie's corner coffee shop,"1028 castle hill ave, ,",10472,3472819009.0,coffee & tea spanish,8416
goodfellas pizza shack,"1413 bronx river ave,",10472,7189913333.0,pizza,8417
burger king,"1851 bruckner blvd, ,",10472,7189316773.0,fast food,8418
mcdonald's,"1540 westchester ave, ,",10472,7188422981.0,fast food burgers,8419
ihop,"1001 white plains rd, ,",10472,7188234467.0,breakfast & brunch american (traditional),8420
mcdonald's,"1865 bruckner blvd, ,",10472,7188637289.0,fast food burgers,8421
d'angelo's pizzeria,"1160 pugsley ave, ,",10472,7185181010.0,pizza,8422
danny's athens restaurant,"1621 westchester ave, ,",10472,7188609055.0,greek mediterranean,8423
chinese five star restaurant,1715 e 174th st,10472,7183783138.0,chinese,8424
diaz deli,"1077 white plains road, ,",10472,,delis sandwiches,8425
papa john's pizza,"1520 westchester ave, ,",10472,7185897272.0,pizza,8426
crown fried chicken & pizza,"1572 east 174 st, ,",10472,9178919623.0,american (new) pizza,8427
little caesars pizza,"1504 westchester ave, ,",10472,7186187144.0,pizza,8428
las camelias,"1802 westchester ave, ,",10472,7187941827.0,spanish bars,8429
cafe sevilla,"1209 white plains rd, ,",10472,7187923367.0,restaurants,8430
new one chinese restaurant,"1839 westchester ave, ,",10472,7189182880.0,chinese,8431
blended-up,"1805 westchester ave,",10472,3478514242.0,latin american juice bars & smoothies salad,8433
commercial mexicana restaurant,"1182 elder ave, ,",10472,7183288553.0,mexican grocery,8434
i love ny pizza,"1739 e 172nd st, ,",10472,7188603446.0,pizza,8435
edison restaurant,"1203 manor ave, ,",10472,7188931339.0,latin american,8438
juices for life,"1026 castle hill ave, ,",10472,3472819844.0,juice bars & smoothies,8439
dragon village,"1795 westchester avenue, ,",10472,7185971900.0,restaurants,8440
domino's pizza,1468 westchester ave,10472,7188931777.0,chicken wings pizza sandwiches,8441
don leo's,"648 soundview ave,",10473,7184509269.0,salad spanish juice bars & smoothies,8442
maravilla's bar & grill,"254 soundview ave,",10473,7186187440.0,bars american (traditional),8443
lechonera el sazon criollo,"682 castle hill ave, ,",10473,3478109018.0,spanish,8444
ms caridad,"831 rosedale ave, ,",10473,3472977547.0,spanish,8445
caribe restaurant,"849 castle hill ave, ,",10473,7182399100.0,caribbean,8446
popeyes chicken and biscuits,"1905 story ave, ,",10473,7182390999.0,chicken wings desserts sandwiches,8447
pizza italia,"772 castle hill ave, ,",10473,7188296280.0,pizza,8448
shore haven diner,"622 castle hill ave, ,",10473,7188240094.0,diners,8449
crown fried chicken,"766 castle hill ave, ,",10473,7189317875.0,fast food,8450
daro's famous pizza,"1752 lafayette ave,",10473,7188611333.0,pizza,8452
jimmy's pizza,"905 white plains rd,",10473,7182394333.0,pizza,8453
king dragon,"1749 randall avenue, ,",10473,7183288899.0,restaurants,8454
jimbo's hamburger palace,"912 soundview ave, ,",10473,7183283208.0,burgers,8455
subway,1646 bruckner blvd,10473,7188421280.0,sandwiches fast food,8456
jade joy restaurant,"1642 bruckner boulevard, ,",10473,7189916561.0,restaurants,8457
f & j deli,"768 castle hill ave, ,",10473,7185971610.0,delis sandwiches,8459
the castle's kitchen,"849 castle hill ave, ,",10473,7186846222.0,american (new),8461
ko wong restaurant,"935 castle hill avenue, ,",10473,7185187580.0,restaurants,8462
mcdonald's,1600 bruckner blvd,10473,7186170869.0,fast food burgers,8464
new yummy chinese kitchen,"1811 randall avenue, ,",10473,7186174795.0,chinese,8465
golden palace chinese restaurant,"682 castle hill ave, ,",10473,7188243403.0,chinese,8466
miss mikaelas diner,"353 white plains rd, ,",10473,,diners,8468
the point cafe and bascom catering,"940 garrison ave, ,",10474,7185424824.0,cafes sandwiches,8471
the hunts point cafe & grill,402 hunts point ave,10474,7185897777.0,cafes american (traditional) burgers,8473
delfini restaurant,"500 tiffany st, ,",10474,7189911337.0,american (new),8474
allen restaurant,"1201 randall ave, ,",10474,7188617564.0,mexican sandwiches,8475
fratelli's pizza cafe,"404 hunts point avenue, ,",10474,7185427340.0,pizza,8477
market kitchen,405 hunts point ave,10474,,delis,8479
mr wedge,"673 hunts point ave, ,",10474,7188934466.0,american (new),8480
pablos pizza & coffee shop,889 hunts point ave,10474,7189915200.0,coffee & tea pizza,8481
americo petroleum,"1264 randall ave, ,",10474,7185429700.0,gas & service stations delis,8484
xin ya chinese restaurant,"898 hunts point ave, ,",10474,7183282580.0,chinese,8485
mcdonald's,"875 garrison ave, ,",10474,7186170329.0,fast food burgers,8486
la reserve,"529b worthen st, ,",10474,8556617994.0,seafood markets,8487
hunts point juice bar,"620 manida st, ,",10474,3479189442.0,juice bars & smoothies,8490
valencia bakery,"801 edgewater rd, ,",10474,7189916400.0,bakeries,8491
new york prime beef,"355 food center dr, ste f16,",10474,7185424401.0,butcher,8494
baldor specialty foods,155 food center dr,10474,7183289944.0,fruits & veggies imported food,8496
jetro cash & carry,"100 oak point ave, ,",10474,7186653910.0,wholesale stores grocery,8497
xin hi,"2051 bartow ave, ,",10475,7183792200.0,chinese,8498
dallas bbq,"2160 bartow ave, ,",10475,7183208800.0,barbeque,8500
best chinese restaurant,"4004a boston rd, ,",10475,7183792438.0,chinese,8501
rally's,"344 baychester ave, ,",10475,7183204764.0,fast food,8502
panera bread,"340 baychester ave, ,",10475,7188622585.0,sandwiches salad soup,8504
townhouse restaurant,"129 dreiser lp, ,",10475,7183201072.0,american (traditional) seafood steakhouses,8505
capri iv deli inc,"2073 bartow ave, ,",10475,7183203979.0,delis,8506
jr gourmet deli,"2045 bartow ave, ,",10475,7186710717.0,delis,8507
golden krust caribbean bakery,"691 co op city blvd, ,",10475,7186718841.0,caribbean,8508
red robin gourmet burgers,"200 baychester drive, #118b",10475,3475844966.0,burgers american (traditional),8509
olive garden italian restaurant,200 baychester ave suite 208a,10475,7189311045.0,italian salad wine bars,8510
bagels on bartow,"2033 bartow ave, ,",10475,7186715696.0,bagels breakfast & brunch,8511
red lobster,"2090 bartow avenue, ,",10475,7186714223.0,seafood american (traditional),8512
dragon city,"2102 bartow ave, ,",10475,7186718787.0,chinese,8513
ihop,"4340 boston post rd, ,",10475,7183256664.0,breakfast & brunch american (traditional),8514
applebee's,"2276 bartow ave, ,",10475,7183204227.0,american (traditional) sports bars burgers,8515
the mall at bay plaza,"200 baychester ave,",10475,7182082750.0,shopping centers,8516
