name,address,zipcode,phone,cuisine,ID
golden hing,1082 bedford ave,11216,7183992848,chinese,21647
charlie's pizza,1501 st nicholas avenue,10033,2127819089,pizza,12777
mcdonald's,15940 cross bay boulevard,11414,7188432036,american,11205
abeca sushi,121 e 27th st,10016,9174703556,other,21836
tequilitas inc,7210 new utrecht ave,11228,3479151333,mexican,672
august gatherings,266 canal st,10013,2122741535,chinese,4064
broome street bar,363 west broadway,10013,2129252086,american,15885
caridad restaurant,2230 grand concourse,10457,7183646545,spanish,17619
buffalo wild wings,107-16 71st avenue,11375,7185449453,american,12488
yuri sushi,374 w 46th st,10036,9179990120,japanese,20117
gramercy  ale house,272 3 avenue,10010,2122601129,american,4365
mullanes bar & grill,71 lafayette avenue,11217,7187977606,american,7646
naya express,686 3 avenue,10017,2125570007,mediterranean,9492
gazala's place,709 9 avenue,10019,2122450709,mediterranean,5893
le pain quotidien,60 west   65 street,10023,2127214001,sandwiches,21286
lots o bagels,3005 broadway,11106,7182677777,bagels/pretzels,10883
bellizzi's broadway catering,4102 astoria boulevard,11103,7182044844,american,15748
prova pizza bar,89 e 42nd st,10017,2129720385,pizza/italian,16060
cafe gitane,113 jane street,10014,2122554143,french,345
trump golf links at ferry point,500 hutchinson river pkwy,10465,7844141555,american,13662
red house restaurant,538 claremont parkway,10457,7185831509,chinese,3712
el encuentro restaurant,3901 104 street,11368,7183960269,"latin (cuban, dominican, puerto rican, south & central american)",15369
barcibo enoteca,2020 broadway,10023,2125952805,tapas,442
subway,731 4th ave,11232,7185763802,sandwiches/salads/mixed buffet,11499
ginger vegetarian house,310 ditmas ave,11218,7186332088,vegetarian,5414
au bon pain,70 myrtle avenue,11201,7186249598,sandwiches/salads/mixed buffet,10177
matilda,647 east 11 street,10009,2127773355,mexican,8918
mexican grill,341 hunts point terminal market,10474,9179391258,mexican,11092
sapori,105 mulberry st,10013,2127142113,italian,10332
the greek corner,322 7 avenue,10001,2122390760,american,6938
teresa's gourmet,51 west   51 street,10019,2122657988,american,703
nancy whiskey pub,1 lispenard st,10013,2122269943,american,17471
excelsior,563 5th ave,11215,,other,22271
rolly kimbab,6123 springfield blvd,11364,3474084172,korean,16109
townhouse diner,696 2 avenue,10016,2125996254,american,5725
curry-ya,1467 amsterdam ave,10027,6468613833,japanese,23724
american bar,1471 1 avenue,10075,2126884344,american,4289
moldova,1827 coney island avenue,11230,7189982892,eastern european,1542
happy garden chinese restaurant,2192 pitkin avenue,11207,7189222885,chinese,10685
yuan bao 50,4924 8th ave,11220,7184371888,chinese,17588
warren hall coffee bar,1125 amsterdam avenue,10025,2128548641,cafã©/coffee/tea,12885
obica mozzarella bar,928 broadway,10010,2127772754,italian,14316
hk boxers nyc,742 9th ave,10019,2129511518,american,1587
takahachi tribeca,145 duane street,10013,2125711830,japanese,14735
johnny's restaurant bar & lounge,10709 rockaway boulevard,11417,7188353035,caribbean,6483
new woks kitchen,6006 kissena blvd,11355,7184612383,chinese,13597
domino's,41 east  167 street,10452,7182932170,pizza,2835
ln 1380,25103 northern blvd,11362,7182799888,korean,20064
subway,7523 31st avenue,11370,7184589778,sandwiches,20720
papaya dog,239-11 1 avenue,10003,6466547010,hotdogs,14105
carvel ice cream,3442 east tremont avenue,10465,7188227954,"ice cream, gelato, yogurt, ices",4282
golf & body nyc,883 6 avenue,10001,2122442626,american,23028
fresco pizza and pasta,560 east  149 street,10455,7182925744,pizza/italian,6752
donut shoppe,1503 avenue u,11229,7189341975,donuts,7657
ace hot bagel & deli,25305 northern boulevard,11362,7182240014,bagels/pretzels,11161
potbelly sandwich works,19 west   45 street,10036,9175951141,sandwiches/salads/mixed buffet,16828
jinmen b.b.q. ny.1,4418 kissena blvd,11355,6465755852,chinese,23008
pret a manger,30 rockefeller plaza,10112,2122466944,sandwiches,17576
teavana,1142 madison ave,10025,4049958200,american,7535
burger urway,465 lincoln pl,11238,7186187985,hamburgers,15592
santa  maria bar,6419 39 avenue,11377,6463532085,spanish,7658
bogart house,360 ten eyck st    aka 230 bogart st,11206,6467097854,other,21232
nectar of 82nd street,1090 madison avenue,10028,2127720916,american,14011
2nd ave deli,162 east 33 street,10016,2126899000,jewish/kosher,15759
checkers,491 nostrand ave,11216,3474516994,hamburgers,4803
china gourmet,877 8th ave,10019,2122468181,chinese,19275
hale & hearty soup,745 7 avenue,10019,2122219666,soups & sandwiches,23033
pappardella,316 columbus avenue,10023,2125957996,italian,3699
popeyes louisiana kitchen,205 west  231 street,10463,7187962959,chicken,12792
fratelli's pizzeria,7203 18th ave,11204,7182561232,pizza,16447
new york chicken & grill,3816 dyre ave,10466,3479134288,american,19618
little negril jamaican cuisine,3470 boston rd,10469,7188820234,caribbean,2735
doughnuttery,1 w 58th st,10019,9179910564,donuts,11939
emily bar restaurant,3564 95th st,11372,7182056737,spanish,10788
shade,241 sullivan street,10012,2129826275,american,14786
pret a manger,1410 broadway,10018,2127646795,sandwiches,15757
blue sky bakery,53 5 avenue,11217,7187834123,bakery,18967
"dunkin' donuts, baskin robbins",4128 queens boulevard,11104,7184723278,donuts,15031
outback steakhouse,2348 bell boulevard,11360,7188190908,steak,11841
kensington catering (ateres chinka),129 elmwood avenue,11230,7182528480,jewish/kosher,19130
vezzo,178 lexington avenue,10016,2128398300,pizza/italian,6379
johnny's bar,90 greenwich avenue,10011,2127415279,american,9519
los chiles bar & restaurant,9607 37th ave,11368,7186140690,mexican,14995
studio square garden,3533 36 street,11106,7183831001,american,15476
the mermaid inn,570 amsterdam ave,10024,2127997400,seafood,16088
metrograph,7 ludlow st,10002,2126600312,american,16095
dunkin' donuts,239 beach   20 street,11691,7188680448,donuts,16478
by chloe,240 lafayette st,10012,6463584021,other,22412
blossom bakery,174 9 avenue,10011,2122423339,bakery,16815
berlyn,25 lafayette avenue,11217,7182225800,german,5495
salud restaurant,7204 3rd ave,11209,7183335228,tapas,7617
lucky kitchen,227 albany ave,11213,7184192983,chinese,9820
tko chicken & ribs,3423 quentin road,11234,7186272737,american,10290
snowdonia pub,3455 32nd street,11106,3477305783,english,2475
sabor y tradicion peruvian restaurant,2220 forest ave,10303,3474664057,"latin (cuban, dominican, puerto rican, south & central american)",1985
domino's,1993 third avenue,10029,2128310300,pizza,17683
mace,649 east    9 street,10009,2126731190,american,18000
graffitti me&you,224 east   10 street,10003,2126772045,american,22405
dandy,15814 northern blvd,11358,3475423638,asian,16132
nicky's jamaican cuisine,766 east   80 street,11236,7184448100,caribbean,16010
the counting room,44 berry street,11249,7185991860,american,5300
mojito's,227 east  116 street,10029,2128288635,mexican,4781
patiala,371 west 34 street,10001,2125648255,indian,19380
anable basin sailing,4-40 44 drive,11101,6462071333,american,13493
sing loon zheng kitchen,3606 white plains rd,10467,7185471473,chinese,12380
lombardi's,32 spring street,10012,2129417994,pizza/italian,14152
the guthrie inn,1259 park avenue,10029,6074250077,american,13573
china kitchen,3312 church ave,11203,7182826686,chinese,22094
gregory's coffee,878 lexington ave,10065,9089025905,cafã©/coffee/tea,12586
yopparai,151 rivington street,10002,2127777253,japanese,8968
beija-flor,3802 29th st,11101,7186062468,brazilian,20599
walter's coffee roastery,65 irving ave,11237,5189150206,cafã©/coffee/tea,23891
flower karaoke,16205 crocheron ave,11358,7183212012,korean,18908
azuri cafe,465 west   51 street,10019,2122622920,jewish/kosher,16036
east side diner,352 e 23rd st,10010,2125332034,american,13237
cielo ristorante,1435 hylan boulevard,10305,7186682211,italian,4845
b-hive lounge,990 atlantic avenue,11238,7186222226,american,17922
fruitti yummi,5751 myrtle avenue,11385,3477991344,"ice cream, gelato, yogurt, ices",22617
mcdonald's,27 3 avenue,10003,2125336693,hamburgers,18878
aquino's,429 central ave,11221,7185745207,spanish,16684
vice versa,325 west   51 street,10019,2123999291,italian,19530
benvenuti pizzeria & trattoria,15 giffords lane,10308,7189676560,pizza/italian,13355
mcdonald's,20311 northern boulevard,11361,7184231577,hamburgers,4550
legend,127 w 72 st,10023,9174414790,chinese,11145
free time hangout,2170 86 street,11214,7182668900,chinese,14115
el tapatio mexican restaurant,209 east  116 street,10029,2128763055,mexican,5409
famous famiglia pizzeria,26 murray street,10007,2129874444,pizza,11463
le pain quotidien,81 west broadway,10007,6466528186,sandwiches/salads/mixed buffet,9040
"dunkin' donuts, baskin robbins",3685 bruckner boulevard,10461,7185180341,donuts,7687
west side steakhouse,597 10 avenue,10036,2125644803,steak,847
financier patisserie,62 stone street,10004,2123445600,french,20306
breuckelen colony,274 4 avenue,11215,7182220280,american,6228
setagaya,280 bedford ave,11249,7182188508,asian,19768
uncle louie ''g'',270 watchogue rd,10314,7186734007,"ice cream, gelato, yogurt, ices",7877
five guys famous burgers and fries,690 3rd ave,10017,6467835060,hamburgers,20322
658 kings deli,658 new dorp lane,10306,7189875959,delicatessen,1537
cafe europa,424 kings hwy,11223,7183752233,cafã©/coffee/tea,12945
cafe lafayette,80 lafayette street,10013,2124062595,delicatessen,10159
the saint austere,613 grand street,11211,7183880012,american,22590
el sason ideal restaurant,148 west burnside avenue,10453,7182991365,"latin (cuban, dominican, puerto rican, south & central american)",18014
sakamai,157 ludlow street,10002,6465900684,asian,3709
what a bagel cafe,25701 union turnpike,11004,7183430303,bagels/pretzels,12666
szechuan garden restaurant,9112 3 avenue,11209,7186809146,chinese,14251
le pain quotidien,550 hudson street,10014,2122552275,sandwiches,3747
pizzarama,3715 francis lewis boulevard,11361,7186317405,pizza,18227
archies,128 central ave,11221,3479152244,pizza,17863
the upsider nyc,1004 2nd ave,10022,9173043634,american,13593
edison place,7128 cooper avenue,11385,7188218401,american,9409
hungry?,978 lorimer st,11222,3479873893,thai,16504
tasty grill,1422 150 street,11357,7187677200,greek,9933
studio 735,735 a saint nicholas ave,10031,6463424054,american,23173
crown fried chicken,127 wyckoff ave,11237,7183818400,chicken,16229
mughlai indian cuisine,1724 2nd ave,10128,2127226262,indian,21448
fancy cakes bakery,264 kings hwy,11223,7183331389,chinese,17105
cilantro,485 columbus avenue,10024,2127129090,mexican,12631
cafe 232,232 taaffe place,11205,7186381750,korean,15025
chen's chinese,1434 richmond road,10304,7189795170,chinese,5387
van leeuwen artisan ice cream,48 1/2 east    7 street,10003,7187150758,"ice cream, gelato, yogurt, ices",6564
jian on chinese restaurant,26805 hillside avenue,11040,7184706538,chinese,6017
new hop shing kitchen,533 blake avenue,11207,7189225086,chinese,3542
lucky deli,12 east   37 street,10016,2122131370,delicatessen,1768
noodles fan,1809 victory blvd,10314,7187277499,thai,22395
luanne's wild ginger,112 smith street,11201,7188583880,vegetarian,19736
lena's italian kitchen,551 2nd ave,10016,6468465362,italian,21057
"subway, carvel",8651 broadway,11373,7187790600,sandwiches/salads/mixed buffet,20047
taste of italy pizzeria,2916 crescent street,11102,7182045427,pizza,7505
congee village restaurant & bar of flushing,3636 prince st,11354,7188889799,chinese,21511
show palace,4250 21 street,11101,7189376969,american,1390
riverdale diner,3657 kingsbridge avenue,10463,7188846050,american,857
subway,6025 roosevelt ave,11377,7187799166,sandwiches,5003
martha's country bakery,4106 bell boulevard,11361,7182255200,bakery,4246
meltkraft,1000s 8th ave,10019,2123801149,sandwiches,16070
concorde room,59 jfk airport plc,11430,7184255760,american,19091
vista sky lounge & catering (sheraton four points),2705 39 avenue,11101,7187868500,american,11089
mole,178 kent avenue,11249,3473842300,mexican,7563
bagel boss,544 3rd ave,10016,6463681880,jewish/kosher,3492
la boina roja steak house,8022 37 avenue,11372,7184246711,"latin (cuban, dominican, puerto rican, south & central american)",2027
popeyes louisiana kitchen,1153 fulton st,11216,7182308918,chicken,21960
bareburger,366 w 46th st,10036,2126732273,hamburgers,13206
b squared nyc,679 9 avenue,10036,6463623171,italian,13529
tacos california restaurant,4616 5th ave,11220,7184391661,mexican,406
new mei mei chinese restaurant,3566 nostrand avenue,11229,7187431054,chinese,7665
subway,21814 jamaica avenue,11428,7187765085,sandwiches,15417
geido restaurant,331 flatbush avenue,11217,7186388866,japanese,11838
the movable feast,284 prospect park west,11215,7189652900,american,1639
rice & beans lechonera,9109 springfield boulevard,11428,7187400265,"latin (cuban, dominican, puerto rican, south & central american)",17704
mezquite,4506 30th ave,11103,7182551722,mexican,16268
antojitos deli food,1936 86 street,11214,7182341954,"latin (cuban, dominican, puerto rican, south & central american)",6507
mapi,1 west   13 street,10011,2129291041,american,17581
the loft steakhouse,1306 40th st,11218,7184755600,jewish/kosher,5508
ellary's greens,1000s 8th ave,10019,2122462800,american,19462
crepe 'n' tearia,17707 union tpke,11366,7183800887,french,19758
chubby burgers & chicken,2597 steinway street,11103,7187777145,american,404
vivi bubble tea,39 john street,10038,2125744849,cafã©/coffee/tea,535
laguardia cafe,9702 23rd ave,11369,7184580001,american,18522
bakeway,2910 30 avenue,11102,7189569144,bakery,7175
la fonda restaurant,6409 roosevelt avenue,11377,7184240535,spanish,907
dunkin' donuts,1049 grand street,11211,9176287052,american,19265
home 2 suites by hilton,3906 30th st,11101,7187066262,american,10468
kasia's restaurant,146 bedford avenue,11249,7183878780,polish,21596
river japanese cuisine,6144 springfield boulevard,11364,7187477390,japanese,11819
checkers,77 chambers st,10007,2125878888,american,20896
china wok,47 east kingsbridge road,10468,7182957256,chinese,4529
kabir's bakery,97 church ave,11218,7188537907,bangladeshi,11146
yu king bakery,2335 86 street,11214,7189963888,chinese,3482
yummy taco,11404 sutphin blvd,11434,7188482227,tex-mex,21170
marriott marquis pastry shop,1535 broadway,10036,2125364999,bakery,19869
bagels 'n more,4305 14 avenue,11219,7188534450,bagels/pretzels,14784
raffles,511 lexington avenue,10017,2122236785,american,2229
deli & grocery,666 6th avenue,10010,2123665364,delicatessen,3035
chick in,23316 hillside ave,11427,7187763776,chicken,21059
bocca,39 east   19 street,10003,2123871200,italian,13273
china pagoda,6918 5 avenue,11209,7182386184,chinese,4640
joe coffee,37 e 8th st,10003,2124662800,cafã©/coffee/tea,21071
the other place,10319 metropolitan ave,11375,7185758999,american,8424
m & k spanish restaurant,190 bay street,10301,7189817182,spanish,7583
enid's,560 manhattan avenue,11222,7183493859,soul food,16730
golden krust caribbean bakery & grill,121 west  125 street,10027,2126637451,caribbean,4065
air france lounge,0 intairp arvl bldg,11430,7187512453,french,22085
ting fai cuisine inc.,1962 86th st,11214,7183733888,chinese,13127
hill cafe,17 putnam avenue,11238,7182303471,french,4707
kyoto restaurant,153-11 union tpke,11367,7183807777,asian,7901
foo an chinese food,22318 south conduit avenue,11413,7182762725,chinese,13638
rico chimi cafeteria,2928 atlantic avenue,11207,3477157272,spanish,6555
chinar on the island,283 sand lane,10305,7183905305,russian,4231
napoli pizza,16402 69 avenue,11365,7183801172,italian,14769
gotham bar & grill,12 east   12 street,10003,2126204026,american,16731
istanbul bay,8002 5th ave,11209,9292922353,mediterranean,23405
mcondo 502,502 grand st,11211,3477631548,mexican,19153
starbucks coffee,1320 avenue of the americas,10019,2129699066,cafã©/coffee/tea,22558
east broadway pizza & fried chicken restaurant,1474 broadway,11221,7185744170,spanish,11400
cozy diner & cafe,1409 150 street,11357,7187674949,greek,10586
andrea's restaurant,104 e 165th st,10452,7182933800,spanish,9380
joy garden,687 morris park ave,10462,7185181242,chinese,17046
mcdonald's,9118 beach channel dr,11693,7184744949,hamburgers,14461
lucky vegetarian,5101 8th ave,11220,7188710399,chinese,22508
turkiss,104 macdougal st,10012,6463987849,turkish,11533
blvd bistro & bar(wyndham garden hotel),9277 queens blvd,11374,7182619400,american,15354
briciola,370 west   51 street,10019,6466785763,italian,7174
pizza by certe,132 east   56 street,10022,2128132020,pizza,3098
good taste restaurant,1015 avenue h,11230,7188590010,chinese,10972
liu's sweet tomatoes bakery,6305 20th ave,11204,6469323680,bakery,21707
glass house tavern,252 west   47 street,10036,2127304800,american,15555
wave hill,675 w 252nd st,10471,7185493200,american,4798
peaches,393-403 lewis avenue,11233,7189424162,soul food,418
paparazzi trattoria,5805 31 avenue,11377,7182045200,"latin (cuban, dominican, puerto rican, south & central american)",13163
szechuan delight,709 86th st,11228,7188362383,chinese,4895
atomic wings,2090 frederick douglass boulevard,10026,2122221478,chicken,21153
coppola's pizzeria,13212 14 avenue,11356,7187460016,pizza/italian,15882
the handpulled noodle,3600 broadway,10031,9172620213,asian,22888
le gigot,18 cornelia st,10014,2126273737,french,12191
town tennis members club,430 e 56th st,10022,2127524059,american,8772
bon soir caterers,1421 east   63 street,11234,7187639420,american,13345
brasserie du dragon,13520 39 avenue,11354,7184606666,american,19238
la pollera colorada 3,4015 junction blvd,11368,7184244972,"latin (cuban, dominican, puerto rican, south & central american)",12375
fedoroff's roast pork,178 n 10th st,11211,2672573551,sandwiches/salads/mixed buffet,23206
da claudio,21 ann st,10038,2122852668,italian,18139
crown grill fried chicken & pizza,71-12 kissena blvd,11367,7188801881,american,22841
crown fried chicken,10302 springfield boulevard,11429,7187361342,chicken,9389
le bernardin privã©/wine bar,151 w 51st st,10019,2125541129,french,14748
wajima,134 east   61 street,10065,2128139065,japanese,16507
azusa of japan,3 east   44 street,10017,2126810001,japanese,17845
little michael's deli & salad bar,12 e gun hill rd,10467,7182317040,delicatessen,16400
semsom,1000 s 8th ave,10011,2129562641,mediterranean,21436
subway,6466 delancy street,10002,2125989700,sandwiches,3292
sony club,25 madison ave,10010,3473803647,american,19350
raquel's restaurant,17237 hillside ave,11432,6462583075,"latin (cuban, dominican, puerto rican, south & central american)",2744
john mulligan's fireside pub,4272 katonah avenue,10470,3473468001,american,17072
mcdonald's, jfk,11430,7187514288,american,21021
the house in gramercy park,121 e. 17th st.,10003,2123532121,american,11852
asian wok,88 fulton st,10038,2127660821,chinese,11978
dunkin' donuts,9712 metropolitan ave,11375,7187935785,donuts,5297
olive garden,9210 59th ave,11373,7184580549,italian,22976
the bklyn juice company,75a 5th ave,11217,7182801650,"juice, smoothies, fruit salads",14059
kennedy fried chicken,3988 white plains rd,10466,7188814868,chicken,16068
barcade,148 w 24th st,10011,2123908455,american,11372
yerba buena,57 greenwich avenue,10014,2126200808,"latin (cuban, dominican, puerto rican, south & central american)",6138
house of seafood express,429 lenox ave,10037,9178737039,seafood,18898
lula bagel,816 nostrand ave,11216,7187780581,cafã©/coffee/tea,15627
the fourth,132 4th ave,10003,2124321324,american,22352
frank's trattoria,371 1 avenue,10010,2126777140,italian,3833
sweet occasions,10315 northern blvd,11368,7186724270,bakery,22264
good joy,216 dekalb ave,11205,7188588899,chinese,21202
lavagna,545 east    5 street,10009,2129791005,italian,22676
exquisite express restaurant,2847 church avenue,11226,7186934643,caribbean,18931
sushi x,4715 northern boulevard,11101,7187289600,japanese,7356
o' cafe,79 5th ave,10003,2122295700,cafã©/coffee/tea,22823
the writing room,1703 2nd ave,10128,2123350075,american,6015
no 32,32 east    2 street,10003,2122534922,american,15597
lucky six happy,1479 beach channel drive,11691,7183372888,chinese,4094
neapolitan express,40 wall st,10005,6469186169,pizza,19668
new taqueria puebla,1285 castleton ave,10310,7187201447,mexican,6818
haus,285 w broadway,10013,2126254287,american,4061
yum yum bangkok 3,658 9th ave,10036,2129569415,thai,1001
havana social,688 10 avenue,10019,2129562155,"latin (cuban, dominican, puerto rican, south & central american)",15434
dhaba indian cuisine,108 lexington ave,10016,2126791284,indian,9143
sakura teriyaki express,6301 8 avenue,11220,9173490926,japanese,11248
mi casa bakery,936 morris ave,10456,9178011196,bakery,4053
sushi of gari tribeca,130 west broadway,10013,2122850130,japanese,9732
la brisa del cibao,3779 103 street,11368,7182054941,"latin (cuban, dominican, puerto rican, south & central american)",12278
rubi rosa restaurant & bar,8407 northern boulevard,11372,7186077669,"latin (cuban, dominican, puerto rican, south & central american)",15929
10th avenue pizza & cafe,256 10th ave bet 24 & 25 st ),10001,2123669222,pizza,10033
canele by celine,400 e 82nd st,10028,6466784124,french,23401
zhang's garden,17525 jamaica avenue,11432,7182629888,chinese,20973
central park tennis snack bar,0 west 96 street,10025,2123160800,cafã©/coffee/tea,10784
culture espresso,72 west   38 street,10018,2123020200,cafã©/coffee/tea,18578
chipotle mexican grill,4760 3rd ave,10451,7182201276,mexican,3949
the famous chicken place,592 3rd ave,10016,2126871800,chicken,22876
tastee pattee,1371 fulton street,11216,7182301505,caribbean,9075
pepe giallo,253 10 avenue,10001,2122426055,italian,1273
subway,371 3 avenue,10016,6463989401,sandwiches,9269
sigmund pretzel shop,29 avenue b,10009,6464100333,german,13052
favela cubana,543 la guardia place,10012,2127776500,"latin (cuban, dominican, puerto rican, south & central american)",578
queens concession stand,9027 sutphin boulevard,11435,3476849284,american,23435
new sin lee restaurant,301 malcolm x boulevard,11233,7187781161,chinese,7107
andrews coffee shop,463 7 avenue,10018,2126951962,american,3365
cozzi pizza,584 broadway,11206,7189634848,pizza,19554
avlee  greek kitchen,349 smith street,11231,7188555125,greek,18
posto,310 2 avenue,10003,2127161200,italian,6546
grand great wall restaurant inc,1588 amsterdam avenue,10031,2122837123,chinese,11384
dunkin' donuts,90 broad st,10004,2124227991,donuts,22970
tir na nog bar and grill,315 w 39th st,10018,2127609072,irish,17842
kal bakery & restaurant,3401 church avenue,11203,7184628786,creole,11855
peking restaurant,1930a ralph ave,11234,7187633900,chinese,20982
ravagh persian grill,125 1st ave #127,10003,2123350207,iranian,21304
401 lucky star restaurant,401 mother gaston blvd,11212,7184852633,chinese,17412
guy r cafe snack corner,14587 guy r brewer boulevard,11434,7187125200,caribbean,18071
foley's n.y. pub and restaurant,18 west   33 street,10001,2122900080,irish,3090
bento nouveau,32 broadway,10004,2127470994,japanese,687
limon restaurant,238 e 24th st,10010,2122133343,turkish,21938
starbucks,296 3 avenue,10010,2125989651,cafã©/coffee/tea,23020
yeh's bakery,5725 main street,11355,7189391688,bakery,13803
lirr  employee cafeteria,9359 183 street,11423,7185584788,american,19080
jiang china king,1759 lexington ave,10029,2124102838,chinese,9126
flagship diner,13830 queens boulevard,11435,7185236020,american,5462
crispy chicken restaurant,21552 jamaica ave,11428,7187495899,"latin (cuban, dominican, puerto rican, south & central american)",17927
emporium brasil restaurant,15 west   46 street,10036,2127644646,brazilian,10085
u yes,507 3rd ave,10016,7183005138,cafã©/coffee/tea,18634
pick a bagel,1475 2 avenue,10075,2127174668,bagels/pretzels,4377
cantina mexicana,140 new dorp lane,10306,7183515474,spanish,5160
espresso 77,410 7th ave,11215,7185763997,cafã©/coffee/tea,726
al's deli,458 7th ave,10123,2125945682,delicatessen,20034
fusha,1065 1 avenue,10022,2127528883,asian,8865
oriental chinese restaurant,3774 broadway,10032,2122816888,chinese,22232
wonderful asia restaurant,352 tomkins ave,11216,9292343777,chinese,10942
metate mexican restaurant,3515 johnson avenue,10463,7185434444,mexican,14756
olive tree cafe & comedy cellar,117 mac dougal street,10012,2122543480,american,21919
new golden star,22328 union turnpike,11364,7184658500,chinese,11754
the coffee bean & tea leaf,22 cortlandt street,10007,2129429892,jewish/kosher,11122
quan sushi & grill,375 broome st,10013,2122263235,japanese,22630
very fresh noodles,425 w 15th st,10011,3129655213,chinese,9756
spicy pizza,4322 43rd ave,11104,7187066655,pizza/italian,17594
phayul restaurant,3765 74 street,11372,7184241869,asian,9757
desseo night club,5215 roosevelt avenue,11377,7184585600,"latin (cuban, dominican, puerto rican, south & central american)",17208
the loeb boathouse central park,0 e 72st central pk drive north,10022,2125172233,american,1377
caridad restaurant,1594 westchester ave,10472,9174737700,spanish,14151
coyote bohemio,5519 myrtle avenue,11385,7183868616,mexican,1319
signature restaurant,2007 emmons ave,11235,7183324040,russian,5293
tarboosh cafe,7222 5 avenue,11209,7186446698,middle eastern,18940
ihop,1019 surf ave,11224,7186767220,american,20873
philadelphia grille express,10004 4 avenue,11209,7182380747,italian,21504
"dunkin' donuts, baskin robbins",13640 39 avenue,11354,7183580902,donuts,18863
bareburger,514 3 avenue,10016,2126792273,hamburgers,16354
copper and oak,157 allen st,10002,2124605546,american,7579
wendy's,15533 jamaica ave,11432,7182911008,american,20622
my favorite cheogajip chicken,16024 northern boulevard,11358,7184450806,american,17053
new grace chinese restaurant,545 myrtle ave,11205,7187896296,chinese,17254
aloft harlem wxyz refuel,2300 frederick douglas boulevard,10027,2127494000,american,19589
ambrosia,8 west   45 street,10036,2129210024,korean,2016
v-nam cafe,1820 1 avenue,10009,2127806020,vietnamese/cambodian/malaysia,19443
beautifully natural,3411 crescent st,11106,9293956568,american,16645
new chang le fan dian,5604 8th ave,11220,7185673888,chinese,7885
park lane hotel,36 central park s,10019,2125216217,american,2500
sapphire indian restaurant,435 dekalb ave,11205,7186845777,indian,17718
mary's fish camp,246 west    4 street,10014,6464862185,seafood,16595
1 hotel brooklyn bridge,60 furman st,11201,2034227724,other,23446
perkins restaurant & bakery,4370 amboy road,10312,7183176767,american,1298
au bon pain,nka jfk international airport,11430,7189176430,sandwiches/salads/mixed buffet,14114
starbucks coffee # 26528,1040 6th ave,10018,3479783853,american,23639
pranzo,34 water st,10004,2123448068,italian,8387
just salad,252 7th ave,11215,6464909170,salads,4451
yeah shanghai deluxe,50 mott street,10013,2125664884,chinese,348
southside cafe (produce market),300c hunts point terminal market,10474,7183784045,"latin (cuban, dominican, puerto rican, south & central american)",8081
surf twelve,1201 surf ave,11224,3477924250,american,22628
taste of shanghai,42 mott st,10013,2126930300,chinese,9786
eat-a-bagel--john marchi ferry,12 white hall ferry terminal,10004,7182738406,bagels/pretzels,14815
il falco,2150 44th dr,11101,7187070009,italian,19505
f&j's pine restaurant,1913 bronxdale avenue,10462,7187925956,italian,17479
el pollo enchilado,1869 e 3rd st,11223,7186451480,mexican,7691
boucan,467 rogers ave,11225,3474257257,american,14030
mcdonald's,14 jfk airport port authority bldg,11430,7182448792,hamburgers,12534
dunkin' donuts,0 jfk international airport,11430,6316620284,donuts,14702
siblings,498 9th ave,10018,6469186542,chicken,20056
mario's restaurant,2342 arthur avenue,10458,7185841188,italian,16217
texas chicken & burgers,1027 westchester ave,10459,3472716300,chicken,19092
piezano pizza,94 nagle ave,10040,9175045541,pizza,15088
monty q's,158 montague street,11201,7182462000,pizza/italian,15699
the astor room,3412 36 street,11106,7182551947,american,6950
bean me,884 9th ave,10019,2128101700,cafã©/coffee/tea,22017
brasserie magritte,1463 third avenue,10028,6464490606,french,13352
u way,74 5 avenue,10011,2129891313,american,4808
yia yia,404 e 69th st,10021,2124521210,greek,19912
fowler and wells,5 beekman st,10038,2124006488,other,21000
takumen,550 50th ave,11101,7183617973,japanese,19711
mandarin oriental hotel-banquet,80 columbus circle at 60th street,10023,2128058888,other,14661
happy wok  chinese restaurant,762 franklin avenue,11238,7186223396,chinese,23820
crescent grill,3840 crescent st,11101,7187294040,american,2771
pure & fresh,112 e 23rd st,10010,9175360443,sandwiches/salads/mixed buffet,20827
chase edr,270 park avenue,10017,2122707071,american,21194
sushi of gari 46,347 west   46 street,10036,2129570046,japanese,21400
j.j. bubbles,7912 third avenue,11209,9178039417,"bottled beverages, including water, sodas, juices, etc.",1890
relish concessions (lasker rink),0 inside central park/lasker rink,10065,9174923856,american,7307
chuen hing kitchen,12618 101st ave,11419,7188460337,chinese,11726
posh tomato,502 avenue u,11223,7186769353,jewish/kosher,13367
los tres potrillos,8211 roosevelt avenue,11372,7188031401,mexican,14447
pizzetteria brunetti,626 hudson street,10014,2122555699,pizza,4702
grom,1796 broadway,10019,2129743444,"ice cream, gelato, yogurt, ices",20779
the abbey pub,237 west  105 street,10025,2122228713,irish,7582
cafe 101 16th floor cafeteria,101 barclay street,10007,2128152250,american,13503
a & c guyana bakery & restaurant,847 utica avenue,11203,7184857808,caribbean,14057
ko sushi,1329 2 avenue,10021,2124391678,japanese,117
omani chicken & sandwich,160-42 willets point boulevard,11357,7182252500,sandwiches,4900
pirch,200 lafayette st,10012,2129510096,american,19680
bobby van's grill,120 west   45 street,10036,2125755623,steak,4850
quentin pizza,3211 quentin road,11234,7183765384,pizza,274
