% NYC Restaurant Review Dataset
@RELATION nyc_restaurant_review

@ATTRIBUTE count_of_food_adjectives_in_dish_name NUMERIC
@ATTRIBUTE count_of_food_ingredients_in_dish_name NUMERIC
@ATTRIBUTE count_of_food_adjectives_in_context NUMERIC
@ATTRIBUTE count_of_food_ingredients_in_context NUMERIC
@ATTRIBUTE has_price_mention {true, false}
@ATTRIBUTE price_distance INTEGER
@ATTRIBUTE has_meal_name_mentioned {true, false}
@ATTRIBUTE has_dish_quantity_mention {true, false}
@ATTRIBUTE meal_name_context_feature NUMERIC
@ATTRIBUTE dish_quantity_context_feature NUMERIC
@ATTRIBUTE country_context_feature NUMERIC
@ATTRIBUTE comma_distance INTEGER
@ATTRIBUTE semi_colon_distance INTEGER
@ATTRIBUTE dish_name_starts_with_capital {true, false}
@ATTRIBUTE count_capital_letters INTEGER
@ATTRIBUTE count_commas NUMERIC
@ATTRIBUTE count_semicolons NUMERIC
@ATTRIBUTE dish_name STRING
@ATTRIBUTE file_name STRING
@ATTRIBUTE class_label {positive, negative}

@DATA
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'Indulge in a',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'Indulge ',datasets/Set_I_DEV/review-059.txt,negative
0,0,5,2,true,50,true,false,1,0,0,58,90,false,0,0,0,'in a',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,20,-1,false,0,0,0,'drafts and two',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,20,-1,false,0,0,0,'drafts ',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,13,-1,false,0,0,0,'and two',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,true,17,false,false,0,0,0,87,-1,false,0,0,0,'s brisk pilsner',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,11,-1,false,0,0,0,'s ',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,true,15,false,false,0,0,0,85,-1,false,0,0,0,'brisk pilsner',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,true,40,false,false,0,0,0,110,-1,false,0,0,0,'from locals like',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,true,40,false,false,0,0,0,110,-1,false,0,0,0,'from ',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,true,35,false,false,0,0,0,105,-1,false,0,0,0,'locals like',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,19,-1,false,0,0,0,'night here are',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,19,-1,false,0,0,0,'night ',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,13,-1,false,0,0,0,'here are',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'macerated cherry tang',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'macerated ',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'cherry tang',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'the beer is',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,11,-1,false,0,0,0,'the ',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'beer is',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,31,-1,true,1,0,0,'But day and',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,31,-1,true,1,0,0,'But ',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,27,-1,false,0,0,0,'day and',datasets/Set_I_DEV/review-059.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,15,-1,false,1,0,0,'based in Boston',datasets/Set_I_DEV/review-060.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,15,-1,false,0,0,0,'based ',datasets/Set_I_DEV/review-060.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,9,-1,false,1,0,0,'in Boston',datasets/Set_I_DEV/review-060.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,18,-1,false,0,0,0,'his new restaurant',datasets/Set_I_DEV/review-060.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,18,-1,false,0,0,0,'his ',datasets/Set_I_DEV/review-060.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,14,-1,false,0,0,0,'new restaurant',datasets/Set_I_DEV/review-060.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,32,-1,false,0,0,0,'all you need',datasets/Set_I_DEV/review-060.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,32,-1,false,0,0,0,'all ',datasets/Set_I_DEV/review-060.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,28,-1,false,0,0,0,'you need',datasets/Set_I_DEV/review-060.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'the first and',datasets/Set_I_DEV/review-060.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,21,-1,false,0,0,0,'the ',datasets/Set_I_DEV/review-060.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'first and',datasets/Set_I_DEV/review-060.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'decent wines by',datasets/Set_I_DEV/review-060.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'decent ',datasets/Set_I_DEV/review-060.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'wines by',datasets/Set_I_DEV/review-060.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'and a crowded',datasets/Set_I_DEV/review-060.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,19,-1,false,0,0,0,'and ',datasets/Set_I_DEV/review-060.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'a crowded',datasets/Set_I_DEV/review-060.txt,negative
0,0,1,0,false,-1,true,false,1,0,1,48,-1,false,0,0,0,'which means the',datasets/Set_I_DEV/review-060.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,28,-1,false,0,0,0,'which ',datasets/Set_I_DEV/review-060.txt,negative
0,0,1,0,false,-1,true,false,1,0,1,42,-1,false,0,0,0,'means the',datasets/Set_I_DEV/review-060.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,35,-1,false,0,0,0,'and television star',datasets/Set_I_DEV/review-060.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,19,-1,false,0,0,0,'and ',datasets/Set_I_DEV/review-060.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,31,-1,false,0,0,0,'television star',datasets/Set_I_DEV/review-060.txt,negative
0,0,0,0,true,92,false,false,0,0,0,66,-1,true,1,0,0,'Side it with',datasets/Set_I_DEV/review-061.txt,negative
0,0,0,0,true,92,false,false,0,0,0,66,-1,true,1,0,0,'Side ',datasets/Set_I_DEV/review-061.txt,negative
0,0,0,0,true,87,false,false,0,0,0,61,-1,false,0,0,0,'it with',datasets/Set_I_DEV/review-061.txt,negative
1,0,0,0,true,48,false,false,0,0,0,22,-1,false,0,0,0,'cut fries with',datasets/Set_I_DEV/review-061.txt,negative
0,0,0,0,true,48,false,false,0,0,0,22,-1,false,0,0,0,'cut ',datasets/Set_I_DEV/review-061.txt,negative
1,0,0,0,true,44,false,false,0,0,0,18,-1,false,0,0,0,'fries with',datasets/Set_I_DEV/review-061.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'your beau will',datasets/Set_I_DEV/review-061.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'your ',datasets/Set_I_DEV/review-061.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'beau will',datasets/Set_I_DEV/review-061.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,34,21,false,0,0,0,'it is charred',datasets/Set_I_DEV/review-061.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,34,21,false,0,0,0,'it ',datasets/Set_I_DEV/review-061.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,31,18,false,0,0,0,'is charred',datasets/Set_I_DEV/review-061.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'can come to',datasets/Set_I_DEV/review-061.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,28,-1,false,0,0,0,'can ',datasets/Set_I_DEV/review-061.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'come to',datasets/Set_I_DEV/review-061.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'Benchmark beats a',datasets/Set_I_DEV/review-061.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'Benchmark ',datasets/Set_I_DEV/review-061.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'beats a',datasets/Set_I_DEV/review-061.txt,negative
1,0,0,0,true,73,false,false,0,0,0,47,-1,false,0,0,0,'creamed spinach and',datasets/Set_I_DEV/review-061.txt,negative
1,0,0,0,true,73,false,false,0,0,0,47,-1,false,0,0,0,'creamed ',datasets/Set_I_DEV/review-061.txt,negative
0,0,0,0,true,65,false,false,0,0,0,39,-1,false,0,0,0,'spinach and',datasets/Set_I_DEV/review-061.txt,negative
0,1,0,0,false,-1,false,false,0,0,0,24,-1,false,0,0,0,'re seeking steak',datasets/Set_I_DEV/review-061.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,24,-1,false,0,0,0,'re ',datasets/Set_I_DEV/review-061.txt,negative
0,1,0,0,false,-1,false,false,0,0,0,21,-1,false,0,0,0,'seeking steak',datasets/Set_I_DEV/review-061.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,1,0,0,'at the Harrison',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,true,false,1,0,0,-1,-1,false,0,0,0,'at ',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,23,false,1,0,0,'the Harrison',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'Seared skate wing',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'Seared ',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'skate wing',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,true,false,1,0,0,32,-1,false,0,0,0,'menu developed by',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,true,false,1,0,0,32,-1,false,0,0,0,'menu ',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,true,false,1,0,0,27,-1,false,0,0,0,'developed by',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,true,false,1,0,0,49,-1,false,0,0,0,'and replaced the',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,true,false,1,0,0,17,-1,false,0,0,0,'and ',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,true,false,1,0,0,45,-1,false,0,0,0,'replaced the',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'and green olives',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,true,false,1,0,0,17,-1,false,0,0,0,'and ',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'green olives',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'and everyone laughed',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,true,false,1,0,0,17,-1,false,0,0,0,'and ',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'everyone laughed',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,true,false,1,0,0,-1,-1,false,0,0,0,'he opened the',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'he ',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,true,false,1,0,0,-1,-1,false,0,0,0,'opened the',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'on his game',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,13,false,0,0,0,'on ',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'his game',datasets/Set_I_DEV/review-062.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,47,-1,true,1,0,0,'Do not ignore',datasets/Set_I_DEV/review-063.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,47,-1,true,1,0,0,'Do ',datasets/Set_I_DEV/review-063.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,44,-1,false,0,0,0,'not ignore',datasets/Set_I_DEV/review-063.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'Pepperoni is immured',datasets/Set_I_DEV/review-063.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'Pepperoni ',datasets/Set_I_DEV/review-063.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'is immured',datasets/Set_I_DEV/review-063.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'the trot and',datasets/Set_I_DEV/review-063.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'the ',datasets/Set_I_DEV/review-063.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'trot and',datasets/Set_I_DEV/review-063.txt,negative
0,1,0,0,false,-1,false,false,0,0,0,78,-1,false,0,0,0,'a world champion',datasets/Set_I_DEV/review-063.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'a ',datasets/Set_I_DEV/review-063.txt,negative
0,1,0,0,false,-1,false,false,0,0,0,76,-1,false,0,0,0,'world champion',datasets/Set_I_DEV/review-063.txt,negative
0,0,1,1,true,80,false,false,0,0,0,84,-1,false,0,0,0,'made mozzarella engulfing',datasets/Set_I_DEV/review-063.txt,negative
0,0,1,1,true,80,false,false,0,0,0,84,-1,false,0,0,0,'made ',datasets/Set_I_DEV/review-063.txt,negative
0,0,1,1,true,75,false,false,0,0,0,79,-1,false,0,0,0,'mozzarella engulfing',datasets/Set_I_DEV/review-063.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,111,-1,false,0,0,0,'source of the',datasets/Set_I_DEV/review-063.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,111,-1,false,0,0,0,'source ',datasets/Set_I_DEV/review-063.txt,negative
0,0,0,0,true,70,false,false,0,0,0,74,-1,false,0,0,0,'of the',datasets/Set_I_DEV/review-063.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,44,-1,false,0,0,0,'racing horse famed',datasets/Set_I_DEV/review-063.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,44,-1,false,0,0,0,'racing ',datasets/Set_I_DEV/review-063.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,37,-1,false,0,0,0,'horse famed',datasets/Set_I_DEV/review-063.txt,negative
1,1,1,1,true,17,false,false,0,0,0,21,-1,false,0,0,0,'runny fried egg',datasets/Set_I_DEV/review-063.txt,negative
0,0,1,1,true,17,false,false,0,0,0,21,-1,false,0,0,0,'runny ',datasets/Set_I_DEV/review-063.txt,negative
1,1,1,1,true,11,false,false,0,0,0,15,-1,false,0,0,0,'fried egg',datasets/Set_I_DEV/review-063.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,72,-1,false,0,0,0,'brought to life',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,72,-1,false,0,0,0,'brought ',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,64,-1,false,0,0,0,'to life',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,168,-1,false,0,0,0,'exuberant dose of',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,168,-1,false,0,0,0,'exuberant ',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,158,-1,false,0,0,0,'dose of',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,42,-1,false,0,0,0,'the dance floor',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,12,-1,false,0,0,0,'the ',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,38,-1,false,0,0,0,'dance floor',datasets/Set_I_DEV/review-064.txt,negative
0,0,2,0,false,-1,false,false,0,0,0,12,-1,false,0,0,0,'at one point',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,23,-1,false,0,0,0,'at ',datasets/Set_I_DEV/review-064.txt,negative
0,0,2,0,false,-1,false,false,0,0,0,9,-1,false,0,0,0,'one point',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'track of how',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'track ',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'of how',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,52,-1,false,0,0,0,'the entertainers wear',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,12,-1,false,0,0,0,'the ',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,48,-1,false,0,0,0,'entertainers wear',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,123,-1,false,0,0,0,'head to one',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,123,-1,false,0,0,0,'head ',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,118,-1,false,0,0,0,'to one',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,179,-1,false,0,0,0,'need of an',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,179,-1,false,0,0,0,'need ',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,174,-1,false,0,0,0,'of an',datasets/Set_I_DEV/review-064.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'t find your',datasets/Set_I_DEV/review-065.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,13,-1,false,0,0,0,'t ',datasets/Set_I_DEV/review-065.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'find your',datasets/Set_I_DEV/review-065.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,17,-1,false,0,0,0,'a welcoming space',datasets/Set_I_DEV/review-065.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,23,-1,false,0,0,0,'a ',datasets/Set_I_DEV/review-065.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,15,-1,false,0,0,0,'welcoming space',datasets/Set_I_DEV/review-065.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,25,-1,false,0,0,0,'definition of a',datasets/Set_I_DEV/review-065.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,25,-1,false,0,0,0,'definition ',datasets/Set_I_DEV/review-065.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,55,-1,false,0,0,0,'of a',datasets/Set_I_DEV/review-065.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'It could use',datasets/Set_I_DEV/review-065.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'It ',datasets/Set_I_DEV/review-065.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'could use',datasets/Set_I_DEV/review-065.txt,negative
1,0,0,0,false,-1,false,false,0,0,0,64,-1,false,1,0,0,'cooking French for',datasets/Set_I_DEV/review-065.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,64,-1,false,0,0,0,'cooking ',datasets/Set_I_DEV/review-065.txt,negative
1,0,0,0,false,-1,false,false,0,0,0,56,-1,true,1,0,0,'French for',datasets/Set_I_DEV/review-065.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,75,64,true,2,0,0,'And favorite English',datasets/Set_I_DEV/review-065.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,75,64,true,1,0,0,'And ',datasets/Set_I_DEV/review-065.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,71,60,false,1,0,0,'favorite English',datasets/Set_I_DEV/review-065.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'pack the place',datasets/Set_I_DEV/review-065.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'pack ',datasets/Set_I_DEV/review-065.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'the place',datasets/Set_I_DEV/review-065.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,1,0,0,'expat Britons who',datasets/Set_I_DEV/review-065.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'expat ',datasets/Set_I_DEV/review-065.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'Britons who',datasets/Set_I_DEV/review-065.txt,negative
0,0,0,0,true,116,true,false,1,0,0,50,-1,false,0,0,0,'s purist streak',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'s ',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,true,114,true,false,1,0,0,48,-1,false,0,0,0,'purist streak',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'The frequently changing',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'The ',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'frequently changing',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,1,0,0,'a true Paris',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'a ',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,1,0,0,'true Paris',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'just the right',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'just ',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'the right',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,true,false,0,0,0,-1,-1,false,0,0,0,'menu is small',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,true,83,true,false,1,0,0,17,-1,false,0,0,0,'menu ',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'is small',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'Buvette is a',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'Buvette ',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'is a',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,58,-1,false,0,0,0,'servers in buttoned',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,58,-1,false,0,0,0,'servers ',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,50,-1,false,0,0,0,'in buttoned',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'miniaturized version of',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'miniaturized ',datasets/Set_I_DEV/review-066.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'version of',datasets/Set_I_DEV/review-066.txt,negative
1,0,1,1,false,-1,false,false,0,0,0,18,-1,false,0,0,0,'freshly baked pita',datasets/Set_I_DEV/review-067.txt,negative
0,0,1,1,false,-1,false,false,0,0,0,18,-1,false,0,0,0,'freshly ',datasets/Set_I_DEV/review-067.txt,negative
1,0,1,1,false,-1,false,false,0,0,0,10,-1,false,0,0,0,'baked pita',datasets/Set_I_DEV/review-067.txt,negative
0,0,1,1,false,-1,false,false,0,0,0,32,-1,false,0,0,0,'tucked into a',datasets/Set_I_DEV/review-067.txt,negative
0,0,1,1,false,-1,false,false,0,0,0,32,-1,false,0,0,0,'tucked ',datasets/Set_I_DEV/review-067.txt,negative
0,0,1,1,false,-1,false,false,0,0,0,25,-1,false,0,0,0,'into a',datasets/Set_I_DEV/review-067.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,38,-1,false,0,0,0,'be occasionally spotted',datasets/Set_I_DEV/review-067.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,38,-1,false,0,0,0,'be ',datasets/Set_I_DEV/review-067.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,35,-1,false,0,0,0,'occasionally spotted',datasets/Set_I_DEV/review-067.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,10,-1,false,0,0,0,'to her son',datasets/Set_I_DEV/review-067.txt,negative
0,0,1,1,false,-1,false,false,0,0,0,23,-1,false,0,0,0,'to ',datasets/Set_I_DEV/review-067.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,7,-1,false,0,0,0,'her son',datasets/Set_I_DEV/review-067.txt,negative
0,0,1,0,true,22,false,false,0,0,0,72,-1,false,0,0,0,'in a pita',datasets/Set_I_DEV/review-067.txt,negative
0,0,0,0,true,58,false,false,0,0,0,21,-1,false,0,0,0,'in ',datasets/Set_I_DEV/review-067.txt,negative
0,0,1,0,true,19,false,false,0,0,0,69,-1,false,0,0,0,'a pita',datasets/Set_I_DEV/review-067.txt,negative
