file name,start offset,end offset,negative sample
../datasets/text-documents-labeled_TRAIN/review-146.txt,3780,3789,spicy raw
../datasets/text-documents-labeled_TRAIN/review-146.txt,2157,2177,pleasant change from
../datasets/text-documents-labeled_TRAIN/review-146.txt,2157,2166,pleasant 
../datasets/text-documents-labeled_TRAIN/review-146.txt,2166,2177,change from
../datasets/text-documents-labeled_TRAIN/review-146.txt,5025,5044,the conviction only
../datasets/text-documents-labeled_TRAIN/review-146.txt,104,108,the 
../datasets/text-documents-labeled_TRAIN/review-146.txt,5029,5044,conviction only
../datasets/text-documents-labeled_TRAIN/review-146.txt,4713,4727,where he would
../datasets/text-documents-labeled_TRAIN/review-146.txt,1764,1770,where 
../datasets/text-documents-labeled_TRAIN/review-146.txt,4719,4727,he would
../datasets/text-documents-labeled_TRAIN/review-146.txt,2688,2702,comes not from
../datasets/text-documents-labeled_TRAIN/review-146.txt,2688,2694,comes 
../datasets/text-documents-labeled_TRAIN/review-146.txt,2694,2702,not from
../datasets/text-documents-labeled_TRAIN/review-146.txt,2797,2811,his wife steam
../datasets/text-documents-labeled_TRAIN/review-146.txt,1031,1035,his 
../datasets/text-documents-labeled_TRAIN/review-146.txt,2801,2811,wife steam
../datasets/text-documents-labeled_TRAIN/review-146.txt,2623,2645,they definitely called
../datasets/text-documents-labeled_TRAIN/review-146.txt,2623,2628,they 
../datasets/text-documents-labeled_TRAIN/review-146.txt,2628,2645,definitely called
../datasets/text-documents-labeled_TRAIN/review-146.txt,4687,4699,them to Long
../datasets/text-documents-labeled_TRAIN/review-146.txt,4687,4692,them 
../datasets/text-documents-labeled_TRAIN/review-146.txt,4692,4699,to Long
../datasets/text-documents-labeled_TRAIN/review-146.txt,2978,2991,that makes no
../datasets/text-documents-labeled_TRAIN/review-146.txt,1025,1030,that 
../datasets/text-documents-labeled_TRAIN/review-146.txt,2983,2991,makes no
../datasets/text-documents-labeled_TRAIN/review-146.txt,108,120,new Mu Ramen
../datasets/text-documents-labeled_TRAIN/review-146.txt,108,112,new 
../datasets/text-documents-labeled_TRAIN/review-146.txt,0,8,Mu Ramen
../datasets/text-documents-labeled_TRAIN/review-147.txt,1889,1901,flew in from
../datasets/text-documents-labeled_TRAIN/review-147.txt,1889,1894,flew 
../datasets/text-documents-labeled_TRAIN/review-147.txt,1894,1901,in from
../datasets/text-documents-labeled_TRAIN/review-147.txt,4420,4434,You would want
../datasets/text-documents-labeled_TRAIN/review-147.txt,4420,4424,You 
../datasets/text-documents-labeled_TRAIN/review-147.txt,4424,4434,would want
../datasets/text-documents-labeled_TRAIN/review-147.txt,3165,3182,of Filipino adobo
../datasets/text-documents-labeled_TRAIN/review-147.txt,97,100,of 
../datasets/text-documents-labeled_TRAIN/review-147.txt,3168,3182,Filipino adobo
../datasets/text-documents-labeled_TRAIN/review-147.txt,1128,1137,A meal at
../datasets/text-documents-labeled_TRAIN/review-147.txt,1128,1130,A 
../datasets/text-documents-labeled_TRAIN/review-147.txt,1130,1137,meal at
../datasets/text-documents-labeled_TRAIN/review-147.txt,1353,1364,a career as
../datasets/text-documents-labeled_TRAIN/review-147.txt,5,7,a 
../datasets/text-documents-labeled_TRAIN/review-147.txt,1355,1364,career as
../datasets/text-documents-labeled_TRAIN/review-147.txt,797,809,of foie gras
../datasets/text-documents-labeled_TRAIN/review-147.txt,97,100,of 
../datasets/text-documents-labeled_TRAIN/review-147.txt,800,809,foie gras
../datasets/text-documents-labeled_TRAIN/review-147.txt,850,867,tangled with nubs
../datasets/text-documents-labeled_TRAIN/review-147.txt,850,858,tangled 
../datasets/text-documents-labeled_TRAIN/review-147.txt,858,867,with nubs
../datasets/text-documents-labeled_TRAIN/review-147.txt,4267,4281,purple yam and
../datasets/text-documents-labeled_TRAIN/review-147.txt,4267,4274,purple 
../datasets/text-documents-labeled_TRAIN/review-147.txt,4274,4281,yam and
../datasets/text-documents-labeled_TRAIN/review-147.txt,1457,1470,an art dealer
../datasets/text-documents-labeled_TRAIN/review-147.txt,397,400,an 
../datasets/text-documents-labeled_TRAIN/review-147.txt,1460,1470,art dealer
../datasets/text-documents-labeled_TRAIN/review-147.txt,1761,1780,enlisting his older
../datasets/text-documents-labeled_TRAIN/review-147.txt,1761,1771,enlisting 
../datasets/text-documents-labeled_TRAIN/review-147.txt,1771,1780,his older
../datasets/text-documents-labeled_TRAIN/review-148.txt,3566,3584,fondness for Asian
../datasets/text-documents-labeled_TRAIN/review-148.txt,3566,3575,fondness 
../datasets/text-documents-labeled_TRAIN/review-148.txt,3575,3584,for Asian
../datasets/text-documents-labeled_TRAIN/review-148.txt,130,147,in perfectly torn
../datasets/text-documents-labeled_TRAIN/review-148.txt,130,133,in 
../datasets/text-documents-labeled_TRAIN/review-148.txt,133,147,perfectly torn
../datasets/text-documents-labeled_TRAIN/review-148.txt,1260,1278,and debate whether
../datasets/text-documents-labeled_TRAIN/review-148.txt,183,187,and 
../datasets/text-documents-labeled_TRAIN/review-148.txt,1264,1278,debate whether
../datasets/text-documents-labeled_TRAIN/review-148.txt,2879,2888,On top of
../datasets/text-documents-labeled_TRAIN/review-148.txt,2879,2882,On 
../datasets/text-documents-labeled_TRAIN/review-148.txt,2882,2888,top of
../datasets/text-documents-labeled_TRAIN/review-148.txt,582,595,Bobo was self
../datasets/text-documents-labeled_TRAIN/review-148.txt,269,274,Bobo 
../datasets/text-documents-labeled_TRAIN/review-148.txt,587,595,was self
../datasets/text-documents-labeled_TRAIN/review-148.txt,1967,1979,its looks to
../datasets/text-documents-labeled_TRAIN/review-148.txt,324,328,its 
../datasets/text-documents-labeled_TRAIN/review-148.txt,1971,1979,looks to
../datasets/text-documents-labeled_TRAIN/review-148.txt,2698,2712,this safest of
../datasets/text-documents-labeled_TRAIN/review-148.txt,1068,1073,this 
../datasets/text-documents-labeled_TRAIN/review-148.txt,2703,2712,safest of
../datasets/text-documents-labeled_TRAIN/review-148.txt,3507,3519,And the tuna
../datasets/text-documents-labeled_TRAIN/review-148.txt,786,790,And 
../datasets/text-documents-labeled_TRAIN/review-148.txt,2889,2897,the tuna
../datasets/text-documents-labeled_TRAIN/review-148.txt,2899,2921,snapping everything to
../datasets/text-documents-labeled_TRAIN/review-148.txt,2899,2908,snapping 
../datasets/text-documents-labeled_TRAIN/review-148.txt,2908,2921,everything to
../datasets/text-documents-labeled_TRAIN/review-148.txt,2686,2697,but even in
../datasets/text-documents-labeled_TRAIN/review-148.txt,2686,2690,but 
../datasets/text-documents-labeled_TRAIN/review-148.txt,2690,2697,even in
../datasets/text-documents-labeled_TRAIN/review-149.txt,1545,1565,the outside crackles
../datasets/text-documents-labeled_TRAIN/review-149.txt,168,172,the 
../datasets/text-documents-labeled_TRAIN/review-149.txt,1549,1565,outside crackles
../datasets/text-documents-labeled_TRAIN/review-149.txt,1510,1525,cooked in adobo
../datasets/text-documents-labeled_TRAIN/review-149.txt,1510,1517,cooked 
../datasets/text-documents-labeled_TRAIN/review-149.txt,1517,1525,in adobo
../datasets/text-documents-labeled_TRAIN/review-149.txt,3148,3165,and potted yuccas
../datasets/text-documents-labeled_TRAIN/review-149.txt,218,222,and 
../datasets/text-documents-labeled_TRAIN/review-149.txt,3152,3165,potted yuccas
../datasets/text-documents-labeled_TRAIN/review-149.txt,2339,2351,later in the
../datasets/text-documents-labeled_TRAIN/review-149.txt,2339,2345,later 
../datasets/text-documents-labeled_TRAIN/review-149.txt,2345,2351,in the
../datasets/text-documents-labeled_TRAIN/review-149.txt,1731,1744,a fine enough
../datasets/text-documents-labeled_TRAIN/review-149.txt,126,128,a 
../datasets/text-documents-labeled_TRAIN/review-149.txt,1733,1744,fine enough
../datasets/text-documents-labeled_TRAIN/review-149.txt,3727,3741,Cinco cuts the
../datasets/text-documents-labeled_TRAIN/review-149.txt,3433,3439,Cinco 
../datasets/text-documents-labeled_TRAIN/review-149.txt,3733,3741,cuts the
../datasets/text-documents-labeled_TRAIN/review-149.txt,2361,2371,on his way
../datasets/text-documents-labeled_TRAIN/review-149.txt,682,685,on 
../datasets/text-documents-labeled_TRAIN/review-149.txt,2364,2371,his way
../datasets/text-documents-labeled_TRAIN/review-149.txt,3889,3900,in a finger
../datasets/text-documents-labeled_TRAIN/review-149.txt,396,399,in 
../datasets/text-documents-labeled_TRAIN/review-149.txt,3892,3900,a finger
../datasets/text-documents-labeled_TRAIN/review-149.txt,3563,3581,including a scaled
../datasets/text-documents-labeled_TRAIN/review-149.txt,3563,3573,including 
../datasets/text-documents-labeled_TRAIN/review-149.txt,3573,3581,a scaled
../datasets/text-documents-labeled_TRAIN/review-149.txt,808,824,flakes doing the
../datasets/text-documents-labeled_TRAIN/review-149.txt,67,74,flakes 
../datasets/text-documents-labeled_TRAIN/review-149.txt,815,824,doing the
../datasets/text-documents-labeled_TRAIN/review-150.txt,1045,1059,create a vague
../datasets/text-documents-labeled_TRAIN/review-150.txt,1045,1052,create 
../datasets/text-documents-labeled_TRAIN/review-150.txt,1052,1059,a vague
../datasets/text-documents-labeled_TRAIN/review-150.txt,1566,1584,of whiskey bottles
../datasets/text-documents-labeled_TRAIN/review-150.txt,208,211,of 
../datasets/text-documents-labeled_TRAIN/review-150.txt,1569,1584,whiskey bottles
../datasets/text-documents-labeled_TRAIN/review-150.txt,701,715,lens of memory
../datasets/text-documents-labeled_TRAIN/review-150.txt,701,706,lens 
../datasets/text-documents-labeled_TRAIN/review-150.txt,706,715,of memory
../datasets/text-documents-labeled_TRAIN/review-150.txt,2351,2369,with other choices
../datasets/text-documents-labeled_TRAIN/review-150.txt,1258,1263,with 
../datasets/text-documents-labeled_TRAIN/review-150.txt,2356,2369,other choices
../datasets/text-documents-labeled_TRAIN/review-150.txt,4720,4735,thick swatch of
../datasets/text-documents-labeled_TRAIN/review-150.txt,4720,4726,thick 
../datasets/text-documents-labeled_TRAIN/review-150.txt,4726,4735,swatch of
../datasets/text-documents-labeled_TRAIN/review-150.txt,2555,2565,in a glass
../datasets/text-documents-labeled_TRAIN/review-150.txt,231,234,in 
../datasets/text-documents-labeled_TRAIN/review-150.txt,2558,2565,a glass
../datasets/text-documents-labeled_TRAIN/review-150.txt,3420,3430,while at a
../datasets/text-documents-labeled_TRAIN/review-150.txt,1687,1693,while 
../datasets/text-documents-labeled_TRAIN/review-150.txt,2378,2382,at a
../datasets/text-documents-labeled_TRAIN/review-150.txt,6510,6524,with booze are
../datasets/text-documents-labeled_TRAIN/review-150.txt,1258,1263,with 
../datasets/text-documents-labeled_TRAIN/review-150.txt,6515,6524,booze are
../datasets/text-documents-labeled_TRAIN/review-150.txt,3405,3418,glass of wine
../datasets/text-documents-labeled_TRAIN/review-150.txt,2560,2566,glass 
../datasets/text-documents-labeled_TRAIN/review-150.txt,3411,3418,of wine
../datasets/text-documents-labeled_TRAIN/review-150.txt,394,404,as if they
../datasets/text-documents-labeled_TRAIN/review-150.txt,394,397,as 
../datasets/text-documents-labeled_TRAIN/review-150.txt,397,404,if they
../datasets/text-documents-labeled_TRAIN/review-151.txt,371,391,utilitarian strip of
../datasets/text-documents-labeled_TRAIN/review-151.txt,371,383,utilitarian 
../datasets/text-documents-labeled_TRAIN/review-151.txt,383,391,strip of
../datasets/text-documents-labeled_TRAIN/review-151.txt,3969,3983,sour cream and
../datasets/text-documents-labeled_TRAIN/review-151.txt,1246,1251,sour 
../datasets/text-documents-labeled_TRAIN/review-151.txt,3974,3983,cream and
../datasets/text-documents-labeled_TRAIN/review-151.txt,1556,1567,the menu is
../datasets/text-documents-labeled_TRAIN/review-151.txt,234,238,the 
../datasets/text-documents-labeled_TRAIN/review-151.txt,1560,1567,menu is
../datasets/text-documents-labeled_TRAIN/review-151.txt,2140,2155,Also worthy are
../datasets/text-documents-labeled_TRAIN/review-151.txt,2140,2145,Also 
../datasets/text-documents-labeled_TRAIN/review-151.txt,2145,2155,worthy are
../datasets/text-documents-labeled_TRAIN/review-151.txt,3346,3361,It manifests as
../datasets/text-documents-labeled_TRAIN/review-151.txt,3346,3349,It 
../datasets/text-documents-labeled_TRAIN/review-151.txt,3349,3361,manifests as
../datasets/text-documents-labeled_TRAIN/review-151.txt,1514,1533,spot in neighboring
../datasets/text-documents-labeled_TRAIN/review-151.txt,1514,1519,spot 
../datasets/text-documents-labeled_TRAIN/review-151.txt,1519,1533,in neighboring
../datasets/text-documents-labeled_TRAIN/review-151.txt,2735,2749,and the cheese
../datasets/text-documents-labeled_TRAIN/review-151.txt,151,155,and 
../datasets/text-documents-labeled_TRAIN/review-151.txt,2739,2749,the cheese
../datasets/text-documents-labeled_TRAIN/review-151.txt,3546,3559,with a rubble
../datasets/text-documents-labeled_TRAIN/review-151.txt,1230,1235,with 
../datasets/text-documents-labeled_TRAIN/review-151.txt,3551,3559,a rubble
../datasets/text-documents-labeled_TRAIN/review-151.txt,2659,2676,served in crunchy
../datasets/text-documents-labeled_TRAIN/review-151.txt,2659,2666,served 
../datasets/text-documents-labeled_TRAIN/review-151.txt,2666,2676,in crunchy
../datasets/text-documents-labeled_TRAIN/review-151.txt,545,561,s one restaurant
../datasets/text-documents-labeled_TRAIN/review-151.txt,183,185,s 
../datasets/text-documents-labeled_TRAIN/review-151.txt,547,561,one restaurant
../datasets/text-documents-labeled_TRAIN/review-152.txt,4869,4892,contemporary food media
../datasets/text-documents-labeled_TRAIN/review-152.txt,4869,4882,contemporary 
../datasets/text-documents-labeled_TRAIN/review-152.txt,4882,4892,food media
../datasets/text-documents-labeled_TRAIN/review-152.txt,87,98,s only been
../datasets/text-documents-labeled_TRAIN/review-152.txt,64,66,s 
../datasets/text-documents-labeled_TRAIN/review-152.txt,89,98,only been
../datasets/text-documents-labeled_TRAIN/review-152.txt,6416,6429,The chefs may
../datasets/text-documents-labeled_TRAIN/review-152.txt,3047,3051,The 
../datasets/text-documents-labeled_TRAIN/review-152.txt,6420,6429,chefs may
../datasets/text-documents-labeled_TRAIN/review-152.txt,2810,2823,These give it
../datasets/text-documents-labeled_TRAIN/review-152.txt,583,589,These 
../datasets/text-documents-labeled_TRAIN/review-152.txt,2816,2823,give it
../datasets/text-documents-labeled_TRAIN/review-152.txt,4683,4700,than composing an
../datasets/text-documents-labeled_TRAIN/review-152.txt,702,707,than 
../datasets/text-documents-labeled_TRAIN/review-152.txt,4688,4700,composing an
../datasets/text-documents-labeled_TRAIN/review-152.txt,3771,3794,looked more interesting
../datasets/text-documents-labeled_TRAIN/review-152.txt,3771,3778,looked 
../datasets/text-documents-labeled_TRAIN/review-152.txt,3778,3794,more interesting
../datasets/text-documents-labeled_TRAIN/review-152.txt,5825,5842,but the absurdity
../datasets/text-documents-labeled_TRAIN/review-152.txt,2899,2903,but 
../datasets/text-documents-labeled_TRAIN/review-152.txt,5829,5842,the absurdity
../datasets/text-documents-labeled_TRAIN/review-152.txt,551,571,enable problems like
../datasets/text-documents-labeled_TRAIN/review-152.txt,551,558,enable 
../datasets/text-documents-labeled_TRAIN/review-152.txt,558,571,problems like
../datasets/text-documents-labeled_TRAIN/review-152.txt,1315,1332,a paying customer
../datasets/text-documents-labeled_TRAIN/review-152.txt,66,68,a 
../datasets/text-documents-labeled_TRAIN/review-152.txt,1317,1332,paying customer
../datasets/text-documents-labeled_TRAIN/review-152.txt,3472,3485,foliage for a
../datasets/text-documents-labeled_TRAIN/review-152.txt,3472,3480,foliage 
../datasets/text-documents-labeled_TRAIN/review-152.txt,722,727,for a
../datasets/text-documents-labeled_TRAIN/review-153.txt,302,318,West Coast front
../datasets/text-documents-labeled_TRAIN/review-153.txt,302,307,West 
../datasets/text-documents-labeled_TRAIN/review-153.txt,307,318,Coast front
../datasets/text-documents-labeled_TRAIN/review-153.txt,1944,1968,Bolivian marching powder
../datasets/text-documents-labeled_TRAIN/review-153.txt,1944,1953,Bolivian 
../datasets/text-documents-labeled_TRAIN/review-153.txt,1953,1968,marching powder
../datasets/text-documents-labeled_TRAIN/review-153.txt,5184,5196,hand at Jams
../datasets/text-documents-labeled_TRAIN/review-153.txt,5184,5189,hand 
../datasets/text-documents-labeled_TRAIN/review-153.txt,5189,5196,at Jams
../datasets/text-documents-labeled_TRAIN/review-153.txt,5786,5798,For a minute
../datasets/text-documents-labeled_TRAIN/review-153.txt,5786,5790,For 
../datasets/text-documents-labeled_TRAIN/review-153.txt,5790,5798,a minute
../datasets/text-documents-labeled_TRAIN/review-153.txt,4487,4498,such as the
../datasets/text-documents-labeled_TRAIN/review-153.txt,4487,4492,such 
../datasets/text-documents-labeled_TRAIN/review-153.txt,4492,4498,as the
../datasets/text-documents-labeled_TRAIN/review-153.txt,1844,1857,shows up with
../datasets/text-documents-labeled_TRAIN/review-153.txt,1844,1850,shows 
../datasets/text-documents-labeled_TRAIN/review-153.txt,1850,1857,up with
../datasets/text-documents-labeled_TRAIN/review-153.txt,3670,3685,and just enough
../datasets/text-documents-labeled_TRAIN/review-153.txt,562,566,and 
../datasets/text-documents-labeled_TRAIN/review-153.txt,3674,3685,just enough
../datasets/text-documents-labeled_TRAIN/review-153.txt,3914,3926,a person who
../datasets/text-documents-labeled_TRAIN/review-153.txt,284,286,a 
../datasets/text-documents-labeled_TRAIN/review-153.txt,3916,3926,person who
../datasets/text-documents-labeled_TRAIN/review-153.txt,5431,5447,Servers do their
../datasets/text-documents-labeled_TRAIN/review-153.txt,5431,5439,Servers 
../datasets/text-documents-labeled_TRAIN/review-153.txt,5439,5447,do their
../datasets/text-documents-labeled_TRAIN/review-153.txt,1077,1089,and the city
../datasets/text-documents-labeled_TRAIN/review-153.txt,562,566,and 
../datasets/text-documents-labeled_TRAIN/review-153.txt,1081,1089,the city
../datasets/text-documents-labeled_TRAIN/review-154.txt,2391,2413,satisfyingly sweet and
../datasets/text-documents-labeled_TRAIN/review-154.txt,2391,2404,satisfyingly 
../datasets/text-documents-labeled_TRAIN/review-154.txt,2404,2413,sweet and
../datasets/text-documents-labeled_TRAIN/review-154.txt,319,337,at Columbus Circle
../datasets/text-documents-labeled_TRAIN/review-154.txt,97,100,at 
../datasets/text-documents-labeled_TRAIN/review-154.txt,322,337,Columbus Circle
../datasets/text-documents-labeled_TRAIN/review-154.txt,3809,3818,a beer of
../datasets/text-documents-labeled_TRAIN/review-154.txt,13,15,a 
../datasets/text-documents-labeled_TRAIN/review-154.txt,3811,3818,beer of
../datasets/text-documents-labeled_TRAIN/review-154.txt,132,143,it may look
../datasets/text-documents-labeled_TRAIN/review-154.txt,132,135,it 
../datasets/text-documents-labeled_TRAIN/review-154.txt,135,143,may look
../datasets/text-documents-labeled_TRAIN/review-154.txt,997,1011,baking at dark
../datasets/text-documents-labeled_TRAIN/review-154.txt,997,1004,baking 
../datasets/text-documents-labeled_TRAIN/review-154.txt,1004,1011,at dark
../datasets/text-documents-labeled_TRAIN/review-154.txt,1701,1714,they deem the
../datasets/text-documents-labeled_TRAIN/review-154.txt,1701,1706,they 
../datasets/text-documents-labeled_TRAIN/review-154.txt,1706,1714,deem the
../datasets/text-documents-labeled_TRAIN/review-154.txt,3836,3851,Every corner of
../datasets/text-documents-labeled_TRAIN/review-154.txt,3836,3842,Every 
../datasets/text-documents-labeled_TRAIN/review-154.txt,3842,3851,corner of
../datasets/text-documents-labeled_TRAIN/review-154.txt,4031,4044,under ads for
../datasets/text-documents-labeled_TRAIN/review-154.txt,885,891,under 
../datasets/text-documents-labeled_TRAIN/review-154.txt,4037,4044,ads for
../datasets/text-documents-labeled_TRAIN/review-154.txt,1444,1460,liquid until its
../datasets/text-documents-labeled_TRAIN/review-154.txt,1444,1451,liquid 
../datasets/text-documents-labeled_TRAIN/review-154.txt,1451,1460,until its
../datasets/text-documents-labeled_TRAIN/review-154.txt,1535,1553,this is apparently
../datasets/text-documents-labeled_TRAIN/review-154.txt,784,789,this 
../datasets/text-documents-labeled_TRAIN/review-154.txt,1540,1553,is apparently
../datasets/text-documents-labeled_TRAIN/review-155.txt,7036,7054,traits by layering
../datasets/text-documents-labeled_TRAIN/review-155.txt,7036,7043,traits 
../datasets/text-documents-labeled_TRAIN/review-155.txt,7043,7054,by layering
../datasets/text-documents-labeled_TRAIN/review-155.txt,434,449,its last review
../datasets/text-documents-labeled_TRAIN/review-155.txt,434,438,its 
../datasets/text-documents-labeled_TRAIN/review-155.txt,438,449,last review
../datasets/text-documents-labeled_TRAIN/review-155.txt,2932,2949,roomful of people
../datasets/text-documents-labeled_TRAIN/review-155.txt,2932,2940,roomful 
../datasets/text-documents-labeled_TRAIN/review-155.txt,2940,2949,of people
../datasets/text-documents-labeled_TRAIN/review-155.txt,2068,2080,gab has been
../datasets/text-documents-labeled_TRAIN/review-155.txt,2068,2072,gab 
../datasets/text-documents-labeled_TRAIN/review-155.txt,2072,2080,has been
../datasets/text-documents-labeled_TRAIN/review-155.txt,6084,6100,The serving bowl
../datasets/text-documents-labeled_TRAIN/review-155.txt,453,457,The 
../datasets/text-documents-labeled_TRAIN/review-155.txt,6088,6100,serving bowl
../datasets/text-documents-labeled_TRAIN/review-155.txt,883,895,a half hours
../datasets/text-documents-labeled_TRAIN/review-155.txt,69,71,a 
../datasets/text-documents-labeled_TRAIN/review-155.txt,885,895,half hours
../datasets/text-documents-labeled_TRAIN/review-155.txt,305,314,is one of
../datasets/text-documents-labeled_TRAIN/review-155.txt,144,147,is 
../datasets/text-documents-labeled_TRAIN/review-155.txt,308,314,one of
../datasets/text-documents-labeled_TRAIN/review-155.txt,731,744,in advance of
../datasets/text-documents-labeled_TRAIN/review-155.txt,207,210,in 
../datasets/text-documents-labeled_TRAIN/review-155.txt,734,744,advance of
../datasets/text-documents-labeled_TRAIN/review-155.txt,4996,5009,s even better
../datasets/text-documents-labeled_TRAIN/review-155.txt,108,110,s 
../datasets/text-documents-labeled_TRAIN/review-155.txt,4998,5009,even better
../datasets/text-documents-labeled_TRAIN/review-155.txt,3840,3861,the most determinedly
../datasets/text-documents-labeled_TRAIN/review-155.txt,197,201,the 
../datasets/text-documents-labeled_TRAIN/review-155.txt,3844,3861,most determinedly
../datasets/text-documents-labeled_TRAIN/review-156.txt,2199,2213,section of the
../datasets/text-documents-labeled_TRAIN/review-156.txt,2199,2207,section 
../datasets/text-documents-labeled_TRAIN/review-156.txt,1347,1353,of the
../datasets/text-documents-labeled_TRAIN/review-156.txt,4279,4295,But baby octopus
../datasets/text-documents-labeled_TRAIN/review-156.txt,1552,1556,But 
../datasets/text-documents-labeled_TRAIN/review-156.txt,4283,4295,baby octopus
../datasets/text-documents-labeled_TRAIN/review-156.txt,3785,3800,and very tender
../datasets/text-documents-labeled_TRAIN/review-156.txt,98,102,and 
../datasets/text-documents-labeled_TRAIN/review-156.txt,3789,3800,very tender
../datasets/text-documents-labeled_TRAIN/review-156.txt,1355,1382,most elementally satisfying
../datasets/text-documents-labeled_TRAIN/review-156.txt,157,162,most 
../datasets/text-documents-labeled_TRAIN/review-156.txt,1360,1382,elementally satisfying
../datasets/text-documents-labeled_TRAIN/review-156.txt,995,1007,and an owner
../datasets/text-documents-labeled_TRAIN/review-156.txt,98,102,and 
../datasets/text-documents-labeled_TRAIN/review-156.txt,999,1007,an owner
../datasets/text-documents-labeled_TRAIN/review-156.txt,1823,1836,a wild thrill
../datasets/text-documents-labeled_TRAIN/review-156.txt,3,5,a 
../datasets/text-documents-labeled_TRAIN/review-156.txt,1825,1836,wild thrill
../datasets/text-documents-labeled_TRAIN/review-156.txt,2337,2348,the menu is
../datasets/text-documents-labeled_TRAIN/review-156.txt,195,199,the 
../datasets/text-documents-labeled_TRAIN/review-156.txt,2341,2348,menu is
../datasets/text-documents-labeled_TRAIN/review-156.txt,5428,5448,size heirloom tomato
../datasets/text-documents-labeled_TRAIN/review-156.txt,4880,4885,size 
../datasets/text-documents-labeled_TRAIN/review-156.txt,5433,5448,heirloom tomato
../datasets/text-documents-labeled_TRAIN/review-156.txt,2446,2462,then carves them
../datasets/text-documents-labeled_TRAIN/review-156.txt,2446,2451,then 
../datasets/text-documents-labeled_TRAIN/review-156.txt,2451,2462,carves them
../datasets/text-documents-labeled_TRAIN/review-156.txt,4976,4989,che ice cream
../datasets/text-documents-labeled_TRAIN/review-156.txt,4976,4980,che 
../datasets/text-documents-labeled_TRAIN/review-156.txt,4980,4989,ice cream
../datasets/text-documents-labeled_TRAIN/review-157.txt,5817,5835,felt like overkill
../datasets/text-documents-labeled_TRAIN/review-157.txt,5817,5822,felt 
../datasets/text-documents-labeled_TRAIN/review-157.txt,5822,5835,like overkill
../datasets/text-documents-labeled_TRAIN/review-157.txt,3028,3041,Massoni or Mr
../datasets/text-documents-labeled_TRAIN/review-157.txt,3028,3036,Massoni 
../datasets/text-documents-labeled_TRAIN/review-157.txt,3036,3041,or Mr
../datasets/text-documents-labeled_TRAIN/review-157.txt,3875,3885,so it blew
../datasets/text-documents-labeled_TRAIN/review-157.txt,1308,1311,so 
../datasets/text-documents-labeled_TRAIN/review-157.txt,3878,3885,it blew
../datasets/text-documents-labeled_TRAIN/review-157.txt,3146,3158,a pool table
../datasets/text-documents-labeled_TRAIN/review-157.txt,110,112,a 
../datasets/text-documents-labeled_TRAIN/review-157.txt,3148,3158,pool table
../datasets/text-documents-labeled_TRAIN/review-157.txt,4857,4868,on the line
../datasets/text-documents-labeled_TRAIN/review-157.txt,869,872,on 
../datasets/text-documents-labeled_TRAIN/review-157.txt,4860,4868,the line
../datasets/text-documents-labeled_TRAIN/review-157.txt,228,243,food that could
../datasets/text-documents-labeled_TRAIN/review-157.txt,228,233,food 
../datasets/text-documents-labeled_TRAIN/review-157.txt,233,243,that could
../datasets/text-documents-labeled_TRAIN/review-157.txt,4915,4927,he walked in
../datasets/text-documents-labeled_TRAIN/review-157.txt,374,377,he 
../datasets/text-documents-labeled_TRAIN/review-157.txt,4918,4927,walked in
../datasets/text-documents-labeled_TRAIN/review-157.txt,6187,6198,It would be
../datasets/text-documents-labeled_TRAIN/review-157.txt,633,636,It 
../datasets/text-documents-labeled_TRAIN/review-157.txt,6190,6198,would be
../datasets/text-documents-labeled_TRAIN/review-157.txt,5056,5066,by the bar
../datasets/text-documents-labeled_TRAIN/review-157.txt,2732,2735,by 
../datasets/text-documents-labeled_TRAIN/review-157.txt,5059,5066,the bar
../datasets/text-documents-labeled_TRAIN/review-157.txt,3515,3531,and kept waiting
../datasets/text-documents-labeled_TRAIN/review-157.txt,224,228,and 
../datasets/text-documents-labeled_TRAIN/review-157.txt,3519,3531,kept waiting
../datasets/text-documents-labeled_TRAIN/review-158.txt,1033,1050,walked in through
../datasets/text-documents-labeled_TRAIN/review-158.txt,1033,1040,walked 
../datasets/text-documents-labeled_TRAIN/review-158.txt,1040,1050,in through
../datasets/text-documents-labeled_TRAIN/review-158.txt,3316,3327,and you may
../datasets/text-documents-labeled_TRAIN/review-158.txt,148,152,and 
../datasets/text-documents-labeled_TRAIN/review-158.txt,3320,3327,you may
../datasets/text-documents-labeled_TRAIN/review-158.txt,223,243,sidelined for nearly
../datasets/text-documents-labeled_TRAIN/review-158.txt,223,233,sidelined 
../datasets/text-documents-labeled_TRAIN/review-158.txt,233,243,for nearly
../datasets/text-documents-labeled_TRAIN/review-158.txt,767,778,and lay out
../datasets/text-documents-labeled_TRAIN/review-158.txt,148,152,and 
../datasets/text-documents-labeled_TRAIN/review-158.txt,771,778,lay out
../datasets/text-documents-labeled_TRAIN/review-158.txt,3692,3712,friendly Macombs Dam
../datasets/text-documents-labeled_TRAIN/review-158.txt,3692,3701,friendly 
../datasets/text-documents-labeled_TRAIN/review-158.txt,3701,3712,Macombs Dam
../datasets/text-documents-labeled_TRAIN/review-158.txt,3122,3134,or sweet tea
../datasets/text-documents-labeled_TRAIN/review-158.txt,234,237,or 
../datasets/text-documents-labeled_TRAIN/review-158.txt,3125,3134,sweet tea
../datasets/text-documents-labeled_TRAIN/review-158.txt,3764,3772,s your M
