_id,ltable_ID,rtable_ID,custom_address_sim,custom_name_jaccard,custom_address_overlap,custom_name_cosine,custom_address_cosine,custom_cuisine_overlap,rtable_grade,rtable_critical_flag,rtable_violation_code,rtable_cuisine,rtable_zipcode,rtable_address,rtable_name,ltable_price,ltable_cuisine,ltable_zipcode,ltable_address,ltable_name,predicted
1391734,5646,5513,1.0,1.0,1.0,1.0,1.0,1.0,B,Critical,04N,japanese,10306,365 new dorp ln,chikurin,$$,sushi bars japanese,10306,"365 new dorp ln, ,",chikurin,1
1391835,5647,9507,1.0,0.2,1.0,0.35355339059327373,1.0,1.0,A,Not Critical,10B,mexican,10306,10 new dorp ln,amor mexicana,$,mexican food delivery services,10306,"10 new dorp ln, ,",amore a la mexicana,1
1393345,5664,9182,0.75,0.75,1.0,0.8660254037844387,0.8944271909999159,1.0,A,Not Critical,10F,mexican,10306,32 new dorp plz s,cafe con pan bakery,$$,pizza mexican bakeries,10306,"32 new dorp plz, ,",cafe con pan,1
1399760,5771,14086,1.0,1.0,1.0,1.0,1.0,1.0,A,Not Critical,09A,seafood,10309,4707 arthur kill rd,joe's lobster house,$$$,seafood italian sandwiches,10309,"4707 arthur kill rd,",lobster house joe's,1
1399790,5772,7343,1.0,0.75,1.0,0.8660254037844387,1.0,0.0,A,Critical,02B,chicken,10309,245 richmond valley rd,la rosa grill,$$,american (traditional) soup sandwiches,10309,"245 richmond valley rd,",la rosa chicken & grill,1
1400041,5776,10846,1.0,1.0,1.0,1.0,1.0,0.0,A,Critical,06F,japanese,10309,4906 arthur kill rd,avocado sushi,$$,sushi bars,10309,"4906 arthur kill rd,",avocado sushi,1
1400314,5781,1997,1.0,1.0,1.0,1.0,1.0,0.0,A,Critical,04N,hamburgers,10309,2935 veterans rd w,cheeburger cheeburger,$$,burgers,10309,"2935 veterans rd w, ,",cheeburger cheeburger,1
1401634,5803,1997,1.0,0.0,1.0,0.0,1.0,0.0,A,Critical,04N,hamburgers,10309,2935 veterans rd w,cheeburger cheeburger,$,pizza food delivery services italian,10309,"2935 veterans rd w, ,",pronto pizza,0
1402294,5814,1997,0.4,0.0,0.75,0.0,0.6708203932499369,0.0,A,Critical,04N,hamburgers,10309,2935 veterans rd w,cheeburger cheeburger,$$,burgers,10309,"2935 veteran's rd w, ,",cheeseburger cheeseburger,0
1405370,5871,3980,1.0,0.14285714285714285,1.0,0.2886751345948129,1.0,1.0,A,Critical,06C,pizza/italian,10312,1281 arthur kill rd,andellas pizzeria,$$,pizza italian,10312,"1281 arthur kill rd, ,",andella's brickoven pizzeria and restaurant,1
1407397,5901,51,1.0,0.125,1.0,0.22360679774997896,1.0,0.0,A,Critical,06A,delicatessen,10312,1757 arthur kill rd,pop's gourmet deli,$,pizza,10312,"1757 arthur kill rd, ,",casa nino's pizza house,0
1407416,5901,6845,1.0,0.0,1.0,0.0,1.0,0.0,B,Not Critical,10B,chinese,10312,1757 arthur kill rd,golden palace,$,pizza,10312,"1757 arthur kill rd, ,",casa nino's pizza house,0
1407433,5901,12093,1.0,0.0,1.0,0.0,1.0,0.0,A,Critical,06D,american,10312,1757 arthur kill rd,unique lounge,$,pizza,10312,"1757 arthur kill rd, ,",casa nino's pizza house,0
1408175,5912,10644,1.0,0.75,1.0,0.8660254037844387,1.0,1.0,B,Critical,02G,chinese,10312,1547 arthur kill rd,chen's garden,$$,chinese,10312,"1547 arthur kill rd, ,",chen's garden ii,1
1408281,5914,51,1.0,0.0,1.0,0.0,1.0,0.0,A,Critical,06A,delicatessen,10312,1757 arthur kill rd,pop's gourmet deli,$$,chinese,10312,"1757 arthur kill rd, ,",golden palace chinese take out,0
1408300,5914,6845,1.0,0.4,1.0,0.6324555320336759,1.0,1.0,B,Not Critical,10B,chinese,10312,1757 arthur kill rd,golden palace,$$,chinese,10312,"1757 arthur kill rd, ,",golden palace chinese take out,1
1408317,5914,12093,1.0,0.0,1.0,0.0,1.0,0.0,A,Critical,06D,american,10312,1757 arthur kill rd,unique lounge,$$,chinese,10312,"1757 arthur kill rd, ,",golden palace chinese take out,0
1408689,5920,51,1.0,0.0,1.0,0.0,1.0,0.0,A,Critical,06A,delicatessen,10312,1757 arthur kill rd,pop's gourmet deli,$$,pool halls bars,10312,"1757 arthur kill rd, ,",unique lounge & billiards,0
1408708,5920,6845,1.0,0.0,1.0,0.0,1.0,0.0,B,Not Critical,10B,chinese,10312,1757 arthur kill rd,golden palace,$$,pool halls bars,10312,"1757 arthur kill rd, ,",unique lounge & billiards,0
1408725,5920,12093,1.0,0.6666666666666666,1.0,0.8164965809277259,1.0,0.0,A,Critical,06D,american,10312,1757 arthur kill rd,unique lounge,$$,pool halls bars,10312,"1757 arthur kill rd, ,",unique lounge & billiards,1
1409011,5924,16421,1.0,1.0,1.0,1.0,1.0,0.0,A,Not Critical,10B,bakery,10312,758 arthur kill road,amici bakery,$$,bakeries,10312,"758 arthur kill road, ,",amici bakery,1
1425459,6038,8970,1.0,1.0,1.0,1.0,1.0,0.0,A,Not Critical,10B,chinese/japanese,10314,77 richmond hill rd,dynasty taste,$$,asian fusion,10314,"77 richmond hill rd, ,",dynasty taste,1
1433560,6098,8239,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10B,american,10451,279 e 149th st,mcdonalds,$,fast food burgers,10451,279 e 149th st,mcdonald's,0
1433886,6100,18782,1.0,1.0,1.0,1.0,1.0,0.0,A,Critical,06D,american,10451,496 e 161st st,symphony diner,$,coffee & tea breakfast & brunch,10451,"496 e 161st st, ,",symphony diner,1
1435520,6113,11515,1.0,1.0,1.0,1.0,1.0,1.0,A,Not Critical,10B,pizza,10451,509 e 163rd st,pizza world,$,pizza,10451,"509 e 163rd st, ,",pizza world,1
1435684,6114,16963,1.0,0.5,1.0,0.7071067811865475,1.0,1.0,A,Critical,02B,chinese,10451,325 e 149th st,merry land,$,chinese,10451,"325 e 149th st, ,",merry land chinese restaurant,1
1435724,6115,4213,1.0,0.0,1.0,0.0,1.0,0.0,A,Critical,02G,café/coffee/tea,10451,260 e 161st st,starbucks,$,burgers,10451,"260 e 161st st, ,",checkers,0
1439113,6144,6991,0.0,0.0,0.8,0.0,0.7999999999999998,0.5,A,Not Critical,10H,"juice, smoothies, fruit salads",10452,1231 edward l grant hwy,retro fitness,$,juice bars & smoothies sandwiches dominican,10452,"1354 edward l grant hwy, ,",emergency snack bar,0
1439125,6144,8860,0.0,0.0,0.8,0.0,0.7999999999999998,0.0,A,Not Critical,10B,spanish,10452,1388 edward l grant hwy,el nuevo patio,$,juice bars & smoothies sandwiches dominican,10452,"1354 edward l grant hwy, ,",emergency snack bar,0
1439648,6152,5443,1.0,1.0,1.0,1.0,1.0,1.0,A,Not Critical,08A,chinese,10452,40 e 167th st,la nueva win hing restaurant,$$,chinese cuban,10452,"40 e 167th st, ,",la nueva win hing restaurant,1
1439725,6153,6991,0.0,0.0,0.8,0.0,0.7999999999999998,0.0,A,Not Critical,10H,"juice, smoothies, fruit salads",10452,1231 edward l grant hwy,retro fitness,$$,hookah bars lounges,10452,"1353 edward l grant hwy, ,",budda restaurant & lounge,0
1439737,6153,8860,0.0,0.0,0.8,0.0,0.7999999999999998,0.0,A,Not Critical,10B,spanish,10452,1388 edward l grant hwy,el nuevo patio,$$,hookah bars lounges,10452,"1353 edward l grant hwy, ,",budda restaurant & lounge,0
1439793,6154,6991,0.0,0.0,0.8,0.0,0.7999999999999998,0.0,A,Not Critical,10H,"juice, smoothies, fruit salads",10452,1231 edward l grant hwy,retro fitness,$,vegetarian seafood caribbean,10452,"1263 edward l grant hwy, ,",eye adom african & american restaurant,0
1439805,6154,8860,0.0,0.0,0.8,0.0,0.7999999999999998,0.0,A,Not Critical,10B,spanish,10452,1388 edward l grant hwy,el nuevo patio,$,vegetarian seafood caribbean,10452,"1263 edward l grant hwy, ,",eye adom african & american restaurant,0
1439983,6157,4489,1.0,0.75,1.0,0.8660254037844387,1.0,1.0,A,Critical,06D,"latin (cuban, dominican, puerto rican, south & central american)",10452,105 e mount eden ave,dominicana pollo sabroso restaurant,$$,dominican,10452,"105 e mount eden ave,",dominicana pollo sabroso,1
1439996,6157,6755,0.0,0.0,0.8,0.0,0.7999999999999998,0.0,A,Not Critical,08B,chicken,10452,120 e mount eden ave,king dragon restaurant,$$,dominican,10452,"105 e mount eden ave,",dominicana pollo sabroso,0
1439998,6157,7315,0.0,0.0,0.8,0.0,0.7999999999999998,0.0,A,Not Critical,09B,chicken,10452,13 e mount eden ave,kennedy fried chicken,$$,dominican,10452,"105 e mount eden ave,",dominicana pollo sabroso,0
1440011,6157,9490,0.0,0.0,0.8,0.0,0.7999999999999998,0.0,A,Not Critical,10B,spanish,10452,9 e mount eden ave,altagracia restaurant,$$,dominican,10452,"105 e mount eden ave,",dominicana pollo sabroso,0
1442248,6188,9282,1.0,1.0,1.0,1.0,1.0,0.0,A,Critical,06D,delicatessen,10453,169 w tremont ave,michely deli & food market,$,delis tacos burgers,10453,"169 w tremont ave, ,",michely deli & food market,1
1442520,6192,401,0.75,1.0,1.0,1.0,0.8944271909999159,1.0,A,Critical,06C,chicken,10453,21 w burnside ave,texas chicken & burgers,$,burgers american (traditional) chicken wings,10453,"21 w burnside ave, bronx,",texas chicken & burgers,1
1442721,6194,9267,1.0,0.2,1.0,0.33333333333333337,1.0,1.0,A,Critical,06D,mexican,10453,106 e 183rd st,estrella mexican restaurant,$$,mexican,10453,106 e 183rd st,mexican specialty corp,1
1443019,6198,6446,0.0,0.0,0.7142857142857143,0.0,0.7142857142857142,0.0,A,Not Critical,10F,"latin (cuban, dominican, puerto rican, south & central american)",10453,1731 dr martin l king jr boulevard,miguelina cuchifritos,$,burgers fast food,10453,"1749 dr martin l king jr blvd, ,",mcdonald's,0
1443428,6203,8626,1.0,0.5,1.0,0.6666666666666667,1.0,1.0,A,Not Critical,08A,chinese,10453,30 w 183rd st,hong kong kitchen,$,chinese,10453,"30 w 183rd st, ,",hong kong restaurant,1
1444993,6229,5038,1.0,1.0,1.0,1.0,1.0,1.0,A,Critical,04L,pizza,10454,308 e 141st st,gio's pizza & restaurant,$,pizza,10454,"308 e 141st st, ,",gio's pizza & restaurant,1
1445973,6246,810,1.0,0.0,1.0,0.0,1.0,0.0,A,Critical,02B,seafood,10455,500 e 149th st,149 steam fish,$$,peruvian,10455,"500 e 149th st, ,",los nisperos,0
1446005,6246,11129,1.0,0.5,1.0,0.7071067811865475,1.0,1.0,A,Not Critical,10J,peruvian,10455,500 e 149th st,los nisperos peruvian restaurant,$$,peruvian,10455,"500 e 149th st, ,",los nisperos,1
1446507,6252,15127,1.0,0.0,1.0,0.0,1.0,0.0,A,Critical,04A,"juice, smoothies, fruit salads",10455,800 e 149th st,ivy juice bar,$,mexican,10455,"800 e 149th st, ,",el jalapenos,0
1446511,6252,15362,1.0,0.3333333333333333,1.0,0.4999999999999999,1.0,1.0,A,Critical,06D,mexican,10455,800 e 149th st,el jalapeno,$,mexican,10455,"800 e 149th st, ,",el jalapenos,1
1447674,6267,810,1.0,1.0,1.0,1.0,1.0,1.0,A,Critical,02B,seafood,10455,500 e 149th st,149 steam fish,$$,seafood,10455,"500 e 149th st,",149 steam fish,1
1447706,6267,11129,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10J,peruvian,10455,500 e 149th st,los nisperos peruvian restaurant,$$,seafood,10455,"500 e 149th st,",149 steam fish,0
1448093,6272,5340,1.0,1.0,1.0,1.0,1.0,0.0,A,Not Critical,10B,hamburgers,10455,521 e 149th st,burger king,$,fast food,10455,521 e 149th st,burger king,1
1449537,6290,810,1.0,0.0,1.0,0.0,1.0,0.0,A,Critical,02B,seafood,10455,500 e 149th st,149 steam fish,$,bakeries,10455,"500 e 149th st, ,",la orquidea bakery & restaurant,0
1449569,6290,11129,1.0,0.14285714285714285,1.0,0.25,1.0,0.0,A,Not Critical,10J,peruvian,10455,500 e 149th st,los nisperos peruvian restaurant,$,bakeries,10455,"500 e 149th st, ,",la orquidea bakery & restaurant,0
1450065,6296,19497,1.0,0.16666666666666666,1.0,0.2886751345948129,1.0,0.0,A,Not Critical,10F,soul food,10456,790 e 163rd st,johnson bar-b-q,$$,barbeque southern,10456,"790 e 163rd st,",johnson's bbq,1
1450106,6297,11368,1.0,0.6,1.0,0.7745966692414834,1.0,1.0,A,Not Critical,10F,spanish,10456,268 e 167th st,el nuevo valle restaurant & lechonera,$,spanish latin american caribbean,10456,"268 e 167th st, ,",el nuevo valle 3,1
1450332,6300,16023,1.0,1.0,1.0,1.0,1.0,1.0,A,Not Critical,10F,chicken,10456,198 e 167th st,kennedy fried chicken,$,chicken wings,10456,198 e 167th st,kennedy fried chicken,1
1450914,6308,17228,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10I,chicken,10456,638 e 169th st,kennedy fried chicken,$,asian fusion,10456,"638 e 169th st, ,",sing-sing kitchen,0
1451610,6318,9285,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10F,caribbean,10456,215 e 170th st,jahlookover us,$$,bakeries juice bars & smoothies grocery,10456,"215 e 170th st,",jahlookova bronx,0
1451703,6319,16230,1.0,0.2857142857142857,1.0,0.4472135954999579,1.0,0.0,A,Not Critical,10D,seafood,10456,791 e 163rd st,come & get sum fish & chips,$,convenience stores,10456,791 e 163rd st,come and get it,1
1452678,6333,3867,1.0,1.0,1.0,1.0,1.0,1.0,B,Critical,04D,chinese,10457,214 e burnside ave,aa chinese restaurant,$$,chinese,10457,"214 e burnside ave, ,",aa chinese restaurant,1
1452769,6334,9978,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10I,hamburgers,10457,394 e tremont ave,munchies,$$$,seafood,10457,"394 e tremont ave, ,",wally international seafood,0
1452932,6336,14786,1.0,0.6666666666666666,1.0,0.8164965809277259,1.0,1.0,A,Not Critical,10F,mexican,10457,744 e. tremont ave,alex tacos,$,mexican fast food,10457,"744 e tremont ave, ,",alex's tacos,1
1453604,6346,2077,1.0,0.8,1.0,0.8944271909999159,1.0,0.0,B,Critical,04H,spanish,10457,535 e tremont ave,l' violet restaurant & lounge,$$,lounges,10457,"535 e tremont ave,",l'violet restaurant and lounge,1
1457709,6374,13811,1.0,0.25,1.0,0.5,1.0,0.0,A,Not Critical,10I,"juice, smoothies, fruit salads",10458,301 e kingsbridge rd,301 cafe juice and smoothies,$$,cafes,10458,"301 e kingsbridge rd, ,",301 cafe,1
1458125,6377,10081,1.0,0.4,1.0,0.5773502691896258,1.0,1.0,A,Critical,02G,pizza/italian,10458,380 bedford park blvd,bedford pizza cafe,$,pizza,10458,"380 bedford park blvd,",bedford pizza pasta restaurant,1
1458772,6381,18935,1.0,1.0,1.0,1.0,1.0,1.0,A,Not Critical,10F,pizza,10458,444 e fordham rd,pizza studio,$,pizza,10458,"444 e. fordham rd., ,",pizza studio,1
1459715,6388,8584,1.0,1.0,1.0,1.0,1.0,1.0,A,Critical,02G,chicken,10458,699 e 187th st,planet wings,$,chicken wings,10458,"699 e 187th st, ,",planet wings,1
1462008,6404,3405,1.0,1.0,1.0,1.0,1.0,0.0,A,Not Critical,10F,spanish,10458,400 e 198th st,la rola restaurant,$,mexican,10458,"400 e 198th st, ,",la rola restaurant,1
1463099,6411,11262,1.0,1.0,1.0,1.0,1.0,1.0,A,Not Critical,10F,chinese,10458,565 e 184th st,oriental house,$,chinese,10458,"565 e 184th st, ,",oriental house,1
1464698,6422,10545,1.0,0.5,1.0,0.7071067811865475,1.0,0.0,A,Critical,02A,spanish,10458,220 e 198th st,pique 86 restaurant,$,mexican,10458,"220 e 198th st,",pique 86,1
1464791,6423,5161,1.0,1.0,1.0,1.0,1.0,1.0,A,Not Critical,10F,pizza,10458,246 e 204th st,house pizza,$,pizza,10458,"246 e 204th st, ,",house pizza,1
1466344,6433,16874,1.0,0.5,1.0,0.6666666666666667,1.0,1.0,A,Critical,06F,pizza,10458,397 bedford park boulevard,rocco's pizza,$,pizza,10458,"397 bedford park boulevard, ,",rocco's pizzeria,1
1466573,6435,8298,1.0,0.3333333333333333,1.0,0.5773502691896258,1.0,0.75,A,Not Critical,08A,"ice cream, gelato, yogurt, ices",10458,602 e 187th st,peachwave frozen yogurt,$,ice cream & frozen yogurt,10458,"602 e 187th st,",peachwave,1
1467021,6438,9211,1.0,0.5,1.0,0.7071067811865475,1.0,1.0,A,Critical,04N,chinese,10458,732 e 187th st,great wall chinese restaurnat,$,chinese,10458,"732 e 187th st, ,",great wall,1
1467925,6444,12782,1.0,0.4,1.0,0.5773502691896258,1.0,1.0,A,Not Critical,10F,chinese,10458,626 e 187th st,lee's restaurant,$,chinese,10458,"626 e 187th st, ,",lee's chinese resturant,1
1472258,6490,10807,1.0,1.0,1.0,1.0,1.0,1.0,B,Critical,04A,spanish,10460,894 e tremont ave,d'kora restaurant lounge,$$,spanish american (new),10460,"894 e tremont ave,",d' kora restaurant lounge,1
1473007,6502,12418,0.75,0.0,1.0,0.0,0.8164965809277261,0.0,A,Critical,02B,sandwiches,10460,961 e 174th st,burger king,$$,breakfast & brunch american (traditional),10460,"961 e 174th st, ste 6,",ihop,0
1473012,6502,12672,0.75,0.0,1.0,0.0,0.8164965809277261,0.0,A,Not Critical,10F,tex-mex,10460,961 e 174th st,taco bell,$$,breakfast & brunch american (traditional),10460,"961 e 174th st, ste 6,",ihop,0
1473069,6503,12418,1.0,0.0,1.0,0.0,1.0,1.0,A,Critical,02B,sandwiches,10460,961 e 174th st,burger king,$,fast food sandwiches,10460,"961 e 174th st, ,",subway,0
1473074,6503,12672,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10F,tex-mex,10460,961 e 174th st,taco bell,$,fast food sandwiches,10460,"961 e 174th st, ,",subway,0
1475037,6524,8156,1.0,0.6666666666666666,1.0,0.8164965809277261,1.0,0.0,A,Critical,04N,spanish,10461,3363 e tremont ave,made in puerto rico,$$,sports bars latin american caribbean,10461,"3363 e tremont ave,",made in puerto rico latin cuisine,1
1475217,6526,761,1.0,1.0,1.0,1.0,1.0,0.0,A,Not Critical,10F,american,10461,1033 morris park ave,healthy fresh,$,breakfast & brunch sandwiches,10461,"1033 morris park ave,",healthy fresh,1
1478311,6551,16308,1.0,1.0,1.0,1.0,1.0,1.0,A,Critical,04C,"latin (cuban, dominican, puerto rican, south & central american)",10461,2728 e tremont ave,la casa del sabor,$,latin american,10461,"2728 e tremont ave, ,",la casa del sabor,1
1478908,6556,15285,1.0,1.0,1.0,1.0,1.0,0.0,A,Not Critical,10F,hamburgers,10461,1080 morris park ave,burger time,$$,salad burgers sandwiches,10461,"1080 morris park ave, ,",burger time,1
1478946,6557,1914,1.0,1.0,1.0,1.0,1.0,1.0,A,Critical,05H,italian,10461,2454 e tremont ave,sapore gourmet,$$,pizza italian sandwiches,10461,"2454 e  tremont ave,",sapore gourmet,1
1479839,6564,8481,1.0,0.4,1.0,0.6324555320336759,1.0,1.0,A,Critical,04L,pizza/italian,10461,1056 morris park ave,captain's pizzeria and restaurant,$$,pizza italian,10461,"1056 morris park ave, ,",captain pizzeria,1
1484242,6601,4789,1.0,0.3333333333333333,1.0,0.4999999999999999,1.0,1.0,C,Not Critical,10F,mexican,10461,2415 e tremont ave,franky pollos,$$,mexican,10461,"2415 e tremont ave, ,",franky polllos,1
1488126,6633,11239,1.0,0.6666666666666666,1.0,0.8164965809277259,1.0,0.0,A,Critical,02H,"latin (cuban, dominican, puerto rican, south & central american)",10462,1000 morris park ave,la masa restaurant,$$,comfort food colombian,10462,"1000 morris park ave,",la masa,1
1488442,6636,6959,1.0,1.0,1.0,1.0,1.0,1.0,A,Not Critical,10B,american,10462,1556a white plains rd,slim to go,$$$$,american (new) spanish breakfast & brunch,10462,"1556a white plains rd, ,",slim to go,1
1488562,6637,7737,1.0,0.5,1.0,0.6666666666666667,1.0,1.0,A,Critical,06B,american,10462,671 morris park ave,fine food cusine,$$,american (new),10462,"671 morris park ave, ,",fine food cuisine,1
1488730,6638,16636,1.0,1.0,1.0,1.0,1.0,0.0,A,Critical,04L,chicken,10462,780 morris park ave,chick-n-ribs,$$,soul food barbeque american (traditional),10462,"780 morris park ave, ,",chick n ribs,1
1489031,6641,9353,1.0,1.0,1.0,1.0,1.0,1.0,A,Critical,04L,thai,10462,1509 white plains rd,thai no 1,$$,thai,10462,"1509 white plains rd, ,",thai no. 1,1
1489227,6643,3054,1.0,0.4,1.0,0.5773502691896258,1.0,1.0,A,Not Critical,10F,middle eastern,10462,1907 white plains rd,oasis middle eastern restaurant,$$,middle eastern,10462,"1907 white plains rd, ,",oasis mediterranean restaurant,1
1489296,6643,15753,1.0,0.16666666666666666,1.0,0.2886751345948129,1.0,1.0,A,Critical,04N,middle eastern,10462,1907 white plains rd,oasis of middle east,$$,middle eastern,10462,"1907 white plains rd, ,",oasis mediterranean restaurant,1
1490051,6650,6932,1.0,0.75,1.0,0.8660254037844387,1.0,0.0,A,Not Critical,08A,"latin (cuban, dominican, puerto rican, south & central american)",10462,1315 castle hill ave,don emilio diner restaurant,$$,spanish,10462,"1315 castle hill ave,",don emilio diner,1
1491699,6664,14223,1.0,1.0,1.0,1.0,1.0,1.0,A,Not Critical,08A,pizza,10462,686 morris park ave,anthony's pizza,$,pizza,10462,"686 morris park ave, ,",anthony's pizza,1
1492445,6671,2997,1.0,1.0,1.0,1.0,1.0,1.0,B,Critical,06A,pizza/italian,10462,980 morris park ave,patsy's pizzeria,$$,italian pizza,10462,"980 morris park ave, ,",patsy's pizzeria,1
1492644,6672,17827,1.0,0.75,1.0,0.8660254037844387,1.0,1.0,A,Not Critical,10F,caribbean,10462,866 morris park ave,lotus flame restaurant & bar,$,caribbean bars,10462,"866 morris park ave, ,",lotus flame restaurant,1
1493352,6679,1385,1.0,0.3333333333333333,1.0,0.4999999999999999,1.0,1.0,A,Critical,02B,pizza,10462,761 morris park avenue,primavera pizzeria,$,pizza,10462,"761 morris park avenue, ,",primavera pizzaria,1
1497057,6711,5140,1.0,0.6666666666666666,1.0,0.8164965809277259,1.0,1.0,A,Not Critical,08A,pizza,10462,1005a morris park avenue,luciano's pizza,$,pizza,10462,"1005a morris park avenue, ,",luciano pizza,1
1497221,6712,14370,1.0,1.0,1.0,1.0,1.0,1.0,A,Critical,04L,chinese,10462,1165 castle hill ave,sing garden restaurant,$,chinese,10462,"1165 castle hill ave, ,",sing garden restaurant,1
1499367,6731,6959,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10B,american,10462,1556a white plains rd,slim to go,$$,mexican,10462,"1556a white plains rd, ,",fresh taco twin dragon restaurant,0
1499561,6733,1322,1.0,0.5,1.0,0.7071067811865475,1.0,1.0,A,Critical,06D,chinese,10462,687 morris park ave,joy garden,$$$$,chinese,10462,"687 morris park ave, ,",joy garden chinese restaurant,1
1500958,6745,3131,1.0,0.3333333333333333,1.0,0.5773502691896258,1.0,0.0,B,Not Critical,10F,american,10462,2148 white plains road,"dunkin' donuts, pizza hut, taco bell",$,fast food mexican tex-mex,10462,"2148 white plains road, ,",taco bell,1
1503202,6766,7678,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10F,sandwiches,10463,193 w 237th st,subway,$$,burgers,10463,193 w 237th st,smashburger,0
1503225,6766,13125,1.0,1.0,1.0,1.0,1.0,0.0,A,Critical,04A,american,10463,193 w 237th st,smashburger,$$,burgers,10463,193 w 237th st,smashburger,1
1503229,6766,13176,1.0,0.0,1.0,0.0,1.0,0.0,A,Critical,06A,mexican,10463,193 w 237th st,chipotle mexican grill,$$,burgers,10463,193 w 237th st,smashburger,0
1503232,6766,13509,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10F,american,10463,193 w 237th st,buffalo wild wings,$$,burgers,10463,193 w 237th st,smashburger,0
1503249,6766,15909,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10F,american,10463,193 w 237th st,dunkin donuts & basking robbins,$$,burgers,10463,193 w 237th st,smashburger,0
1503493,6769,3661,1.0,0.5,1.0,0.7071067811865475,1.0,0.0,A,Critical,04N,american,10463,189 w 231st st,dale diner,$$,diners breakfast & brunch burgers,10463,"189 w 231st st, ,",louie's dale diner,1
1504357,6777,9665,1.0,0.0,1.0,0.0,1.0,1.0,B,Critical,04N,american,10463,130 w 238th st,100% smoothies & empanadas,$,cafes juice bars & smoothies latin american,10463,"130 w 238th st, ,",100%,0
1504746,6781,4141,1.0,1.0,1.0,1.0,1.0,1.0,B,Not Critical,08A,mexican,10463,257 w 231st st,mi lindo san miguelito,$,mexican,10463,257 w 231st st,mi lindo san miguelito,1
1507054,6803,8893,1.0,0.3333333333333333,1.0,0.5163977794943222,1.0,0.0,B,Critical,02G,american,10463,228 w 231st st,cold cut city bunny deli 2,$$,delis,10463,"228 w 231st st, ,",bunny deli ii,1
1507154,6804,7678,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10F,sandwiches,10463,193 w 237th st,subway,$$,fast food mexican,10463,"193 w 237th st, ,",chipotle mexican grill,0
1507177,6804,13125,1.0,0.0,1.0,0.0,1.0,0.0,A,Critical,04A,american,10463,193 w 237th st,smashburger,$$,fast food mexican,10463,"193 w 237th st, ,",chipotle mexican grill,0
1507181,6804,13176,1.0,1.0,1.0,1.0,1.0,1.0,A,Critical,06A,mexican,10463,193 w 237th st,chipotle mexican grill,$$,fast food mexican,10463,"193 w 237th st, ,",chipotle mexican grill,1
1507184,6804,13509,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10F,american,10463,193 w 237th st,buffalo wild wings,$$,fast food mexican,10463,"193 w 237th st, ,",chipotle mexican grill,0
1507201,6804,15909,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10F,american,10463,193 w 237th st,dunkin donuts & basking robbins,$$,fast food mexican,10463,"193 w 237th st, ,",chipotle mexican grill,0
1507855,6811,1884,1.0,1.0,1.0,1.0,1.0,0.0,A,Not Critical,08A,sandwiches/salads/mixed buffet,10463,234 w 238th st,mon amour coffee & wine,$,coffee & tea wine bars beer bar,10463,"234 w 238th st,",mon amour coffee & wine,1
1508302,6815,8893,1.0,0.5,1.0,0.6708203932499369,1.0,0.0,B,Critical,02G,american,10463,228 w 231st st,cold cut city bunny deli 2,$,delis,10463,"228 w 231st st, ,",cold cut city gourmet,1
1509309,6825,871,1.0,1.0,1.0,1.0,1.0,1.0,A,Not Critical,10F,japanese,10463,438 w 238th st,yokohama japanese restaurant,$$,japanese food delivery services sushi bars,10463,"438 w 238th st, ,",yokohama japanese restaurant,1
1509753,6829,7620,1.0,0.75,1.0,0.8660254037844387,1.0,1.0,A,Critical,06C,pizza,10463,161 w 231st st,papa john's,$$,pizza,10463,"161 w 231st st, ,",papa john's pizza,1
1509810,6829,17216,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10F,spanish,10463,161 w 231st st,new adventure juice bar,$$,pizza,10463,"161 w 231st st, ,",papa john's pizza,0
1510711,6838,11599,1.0,0.0,1.0,0.0,1.0,0.0,A,Critical,02B,asian,10463,221 w 230th st,pick up six fresh fast asian kitchen,$$,chinese japanese thai,10463,221 w 230th st,china wang restaurant,0
1512039,6851,7491,1.0,0.75,1.0,0.8660254037844387,1.0,1.0,B,Critical,06D,seafood,10463,146 w 231st st,bailey seafood market & restaurant,$$$,seafood markets,10463,"146 w 231st st, ,",bailey seafood market,1
1512648,6857,11860,1.0,0.8,1.0,0.8944271909999159,1.0,1.0,A,Critical,06D,american,10464,536 city island ave,archie's tap and table,$$,american (new) gastropubs burgers,10464,"536 city island ave, ,",archie's tap & table,1
1512670,6858,8593,1.0,0.4,1.0,0.6324555320336759,1.0,1.0,A,Critical,04L,seafood,10464,361 city island ave,crab shanty,$$,seafood italian american (traditional),10464,"361 city island ave, ,",the original crab shanty restaurant,1
