file name,start offset,end offset,negative sample
../Set_P/review-072.txt,1853,1859,there 
../Set_P/review-072.txt,1859,1866,will be
../Set_P/review-072.txt,1740,1753,The best part
../Set_P/review-072.txt,1608,1612,The 
../Set_P/review-072.txt,1744,1753,best part
../Set_P/review-072.txt,1976,1989,The kimchi is
../Set_P/review-072.txt,1608,1612,The 
../Set_P/review-072.txt,1980,1989,kimchi is
../Set_P/review-072.txt,1785,1799,dark gold yolk
../Set_P/review-072.txt,1785,1790,dark 
../Set_P/review-072.txt,1790,1799,gold yolk
../Set_P/review-072.txt,1919,1932,fire and fire
../Set_P/review-072.txt,1919,1924,fire 
../Set_P/review-072.txt,1924,1932,and fire
../Set_P/review-073.txt,707,725,excellent food bar
../Set_P/review-073.txt,707,717,excellent 
../Set_P/review-073.txt,717,725,food bar
../Set_P/review-073.txt,615,627,both late of
../Set_P/review-073.txt,615,620,both 
../Set_P/review-073.txt,620,627,late of
../Set_P/review-073.txt,628,643,the City Bakery
../Set_P/review-073.txt,157,161,the 
../Set_P/review-073.txt,632,643,City Bakery
../Set_P/review-073.txt,680,692,Rosen was in
../Set_P/review-073.txt,594,600,Rosen 
../Set_P/review-073.txt,686,692,was in
../Set_P/review-073.txt,588,603,Ilene Rosen and
../Set_P/review-073.txt,588,594,Ilene 
../Set_P/review-073.txt,594,603,Rosen and
../Set_P/review-073.txt,573,587,The owners are
../Set_P/review-073.txt,573,577,The 
../Set_P/review-073.txt,577,587,owners are
../Set_P/review-073.txt,644,659,in the Flatiron
../Set_P/review-073.txt,126,129,in 
../Set_P/review-073.txt,647,659,the Flatiron
../Set_P/review-073.txt,693,706,charge of the
../Set_P/review-073.txt,693,700,charge 
../Set_P/review-073.txt,625,631,of the
../Set_P/review-074.txt,491,511,magnetic pizzeria in
../Set_P/review-074.txt,491,500,magnetic 
../Set_P/review-074.txt,500,511,pizzeria in
../Set_P/review-074.txt,1847,1862,Ives diorama of
../Set_P/review-074.txt,1847,1852,Ives 
../Set_P/review-074.txt,1852,1862,diorama of
../Set_P/review-074.txt,869,881,Iacono is no
../Set_P/review-074.txt,554,561,Iacono 
../Set_P/review-074.txt,876,881,is no
../Set_P/review-074.txt,70,87,s opened recently
../Set_P/review-074.txt,70,72,s 
../Set_P/review-074.txt,72,87,opened recently
../Set_P/review-074.txt,378,390,and an owner
../Set_P/review-074.txt,175,179,and 
../Set_P/review-074.txt,382,390,an owner
../Set_P/review-074.txt,89,101,a pizza shop
../Set_P/review-074.txt,89,91,a 
../Set_P/review-074.txt,91,101,pizza shop
../Set_P/review-074.txt,1977,1989,with a sprig
../Set_P/review-074.txt,128,133,with 
../Set_P/review-074.txt,1982,1989,a sprig
../Set_P/review-074.txt,585,596,at Lucali a
../Set_P/review-074.txt,143,146,at 
../Set_P/review-074.txt,588,596,Lucali a
../Set_P/review-074.txt,237,244,It is a
../Set_P/review-074.txt,237,240,It 
../Set_P/review-074.txt,240,244,is a
../Set_P/review-074.txt,767,787,the authorities said
../Set_P/review-074.txt,228,232,the 
../Set_P/review-074.txt,771,787,authorities said
../Set_P/review-075.txt,125,141,of asparagus and
../Set_P/review-075.txt,125,128,of 
../Set_P/review-075.txt,128,141,asparagus and
../Set_P/review-075.txt,1118,1137,orange and slivered
../Set_P/review-075.txt,1118,1125,orange 
../Set_P/review-075.txt,1125,1137,and slivered
../Set_P/review-075.txt,372,391,s sparkly Swarovski
../Set_P/review-075.txt,106,108,s 
../Set_P/review-075.txt,374,391,sparkly Swarovski
../Set_P/review-075.txt,2181,2190,cafe in a
../Set_P/review-075.txt,91,96,cafe 
../Set_P/review-075.txt,2186,2190,in a
../Set_P/review-075.txt,2169,2180,or a museum
../Set_P/review-075.txt,560,563,or 
../Set_P/review-075.txt,2172,2180,a museum
../Set_P/review-075.txt,1440,1459,s coltish clientele
../Set_P/review-075.txt,106,108,s 
../Set_P/review-075.txt,1442,1459,coltish clientele
../Set_P/review-075.txt,78,90,vase on your
../Set_P/review-075.txt,78,83,vase 
../Set_P/review-075.txt,83,90,on your
../Set_P/review-075.txt,437,451,the artists in
../Set_P/review-075.txt,70,74,the 
../Set_P/review-075.txt,441,451,artists in
../Set_P/review-075.txt,2259,2273,road trip from
../Set_P/review-075.txt,2259,2264,road 
../Set_P/review-075.txt,2264,2273,trip from
../Set_P/review-075.txt,2191,2211,very wealthy country
../Set_P/review-075.txt,2191,2196,very 
../Set_P/review-075.txt,2196,2211,wealthy country
../Set_P/review-106.txt,1858,1874,which is heavier
../Set_P/review-106.txt,1858,1864,which 
../Set_P/review-106.txt,1864,1874,is heavier
../Set_P/review-106.txt,4072,4082,with a few
../Set_P/review-106.txt,915,920,with 
../Set_P/review-106.txt,3972,3977,a few
../Set_P/review-106.txt,2978,2996,for more difficult
../Set_P/review-106.txt,319,323,for 
../Set_P/review-106.txt,2982,2996,more difficult
../Set_P/review-106.txt,1790,1802,s mother and
../Set_P/review-106.txt,73,75,s 
../Set_P/review-106.txt,1792,1802,mother and
../Set_P/review-106.txt,1513,1525,bath of palm
../Set_P/review-106.txt,1513,1518,bath 
../Set_P/review-106.txt,1518,1525,of palm
../Set_P/review-106.txt,408,426,The dusty burgundy
../Set_P/review-106.txt,408,412,The 
../Set_P/review-106.txt,412,426,dusty burgundy
../Set_P/review-106.txt,522,537,once called Bat
../Set_P/review-106.txt,522,527,once 
../Set_P/review-106.txt,527,537,called Bat
../Set_P/review-106.txt,2928,2940,This is used
../Set_P/review-106.txt,2928,2933,This 
../Set_P/review-106.txt,2933,2940,is used
../Set_P/review-106.txt,1575,1590,The brine comes
../Set_P/review-106.txt,408,412,The 
../Set_P/review-106.txt,1579,1590,brine comes
../Set_P/review-106.txt,3361,3389,traumatic condiments include
../Set_P/review-106.txt,3361,3371,traumatic 
../Set_P/review-106.txt,3371,3389,condiments include
../Set_P/review-107.txt,604,618,it blends into
../Set_P/review-107.txt,604,607,it 
../Set_P/review-107.txt,607,618,blends into
../Set_P/review-107.txt,1331,1345,s a restaurant
../Set_P/review-107.txt,118,120,s 
../Set_P/review-107.txt,1333,1345,a restaurant
../Set_P/review-107.txt,6378,6393,that brims with
../Set_P/review-107.txt,573,578,that 
../Set_P/review-107.txt,6383,6393,brims with
../Set_P/review-107.txt,3561,3587,freshly gleaming holdovers
../Set_P/review-107.txt,3561,3569,freshly 
../Set_P/review-107.txt,3569,3587,gleaming holdovers
../Set_P/review-107.txt,342,351,two and a
../Set_P/review-107.txt,342,346,two 
../Set_P/review-107.txt,346,351,and a
../Set_P/review-107.txt,5201,5214,are this warm
../Set_P/review-107.txt,2237,2241,are 
../Set_P/review-107.txt,5205,5214,this warm
../Set_P/review-107.txt,3678,3686,it has a
../Set_P/review-107.txt,604,607,it 
../Set_P/review-107.txt,3681,3686,has a
../Set_P/review-107.txt,328,341,over the last
../Set_P/review-107.txt,328,333,over 
../Set_P/review-107.txt,333,341,the last
../Set_P/review-107.txt,6902,6917,Open Monday for
../Set_P/review-107.txt,6902,6907,Open 
../Set_P/review-107.txt,6907,6917,Monday for
../Set_P/review-107.txt,886,902,piquing games of
../Set_P/review-107.txt,886,894,piquing 
../Set_P/review-107.txt,894,902,games of
../Set_P/review-108.txt,1108,1125,still pretty cool
../Set_P/review-108.txt,1108,1114,still 
../Set_P/review-108.txt,1114,1125,pretty cool
../Set_P/review-108.txt,1130,1142,a Dafoe kind
../Set_P/review-108.txt,75,77,a 
../Set_P/review-108.txt,1132,1142,Dafoe kind
../Set_P/review-108.txt,5221,5236,the menu nearly
../Set_P/review-108.txt,22,26,the 
../Set_P/review-108.txt,5225,5236,menu nearly
../Set_P/review-108.txt,4707,4725,work more reliably
../Set_P/review-108.txt,4707,4712,work 
../Set_P/review-108.txt,4712,4725,more reliably
../Set_P/review-108.txt,1723,1735,as thick and
../Set_P/review-108.txt,308,311,as 
../Set_P/review-108.txt,1726,1735,thick and
../Set_P/review-108.txt,3631,3647,your fire escape
../Set_P/review-108.txt,2544,2549,your 
../Set_P/review-108.txt,3636,3647,fire escape
../Set_P/review-108.txt,4433,4445,its way with
../Set_P/review-108.txt,857,861,its 
../Set_P/review-108.txt,4437,4445,way with
../Set_P/review-108.txt,1199,1222,where nearly everything
../Set_P/review-108.txt,1199,1205,where 
../Set_P/review-108.txt,1205,1222,nearly everything
../Set_P/review-108.txt,3342,3363,almost everything can
../Set_P/review-108.txt,3342,3349,almost 
../Set_P/review-108.txt,3349,3363,everything can
../Set_P/review-108.txt,1256,1270,chosen by hand
../Set_P/review-108.txt,1256,1263,chosen 
../Set_P/review-108.txt,1263,1270,by hand
../Set_P/review-109.txt,81,95,Among the city
../Set_P/review-109.txt,81,87,Among 
../Set_P/review-109.txt,87,95,the city
../Set_P/review-109.txt,3269,3278,and a map
../Set_P/review-109.txt,192,196,and 
../Set_P/review-109.txt,3273,3278,a map
../Set_P/review-109.txt,714,727,Kebe moved to
../Set_P/review-109.txt,714,719,Kebe 
../Set_P/review-109.txt,719,727,moved to
../Set_P/review-109.txt,1250,1258,of it is
../Set_P/review-109.txt,213,216,of 
../Set_P/review-109.txt,1253,1258,it is
../Set_P/review-109.txt,2361,2375,They are baked
../Set_P/review-109.txt,2361,2366,They 
../Set_P/review-109.txt,2366,2375,are baked
../Set_P/review-109.txt,362,376,a Frenchman of
../Set_P/review-109.txt,146,148,a 
../Set_P/review-109.txt,364,376,Frenchman of
../Set_P/review-109.txt,2154,2169,be as important
../Set_P/review-109.txt,716,719,be 
../Set_P/review-109.txt,2157,2169,as important
../Set_P/review-109.txt,3234,3251,loose sketches of
../Set_P/review-109.txt,3234,3240,loose 
../Set_P/review-109.txt,3240,3251,sketches of
../Set_P/review-109.txt,3659,3672,juice and tea
../Set_P/review-109.txt,3659,3665,juice 
../Set_P/review-109.txt,3665,3672,and tea
../Set_P/review-109.txt,3400,3418,sun between potted
../Set_P/review-109.txt,3400,3404,sun 
../Set_P/review-109.txt,3404,3418,between potted
../Set_P/review-110.txt,197,213,mush or ossified
../Set_P/review-110.txt,197,202,mush 
../Set_P/review-110.txt,202,213,or ossified
../Set_P/review-110.txt,4208,4224,the Spam special
../Set_P/review-110.txt,68,72,the 
../Set_P/review-110.txt,4212,4224,Spam special
../Set_P/review-110.txt,4090,4103,zeal and cost
../Set_P/review-110.txt,4090,4095,zeal 
../Set_P/review-110.txt,4095,4103,and cost
../Set_P/review-110.txt,3512,3530,savoriness to make
../Set_P/review-110.txt,3512,3523,savoriness 
../Set_P/review-110.txt,1383,1390,to make
../Set_P/review-110.txt,1422,1434,Fei Lo wrote
../Set_P/review-110.txt,1422,1426,Fei 
../Set_P/review-110.txt,1426,1434,Lo wrote
../Set_P/review-110.txt,3933,3946,Note that the
../Set_P/review-110.txt,3933,3938,Note 
../Set_P/review-110.txt,3938,3946,that the
../Set_P/review-110.txt,4050,4062,You can make
../Set_P/review-110.txt,4050,4054,You 
../Set_P/review-110.txt,4054,4062,can make
../Set_P/review-110.txt,1932,1941,up to the
../Set_P/review-110.txt,764,767,up 
../Set_P/review-110.txt,1342,1348,to the
../Set_P/review-110.txt,1856,1875,popped briefly into
../Set_P/review-110.txt,1856,1863,popped 
../Set_P/review-110.txt,1863,1875,briefly into
../Set_P/review-110.txt,4194,4207,to bring back
../Set_P/review-110.txt,194,197,to 
../Set_P/review-110.txt,4197,4207,bring back
../Set_P/review-111.txt,1103,1117,Thai basil and
../Set_P/review-111.txt,1103,1108,Thai 
../Set_P/review-111.txt,1108,1117,basil and
../Set_P/review-111.txt,694,711,of a neighborhood
../Set_P/review-111.txt,93,96,of 
../Set_P/review-111.txt,697,711,a neighborhood
../Set_P/review-111.txt,1388,1409,luxuriant crisp roast
../Set_P/review-111.txt,1388,1398,luxuriant 
../Set_P/review-111.txt,1398,1409,crisp roast
../Set_P/review-111.txt,975,995,little celebrated in
../Set_P/review-111.txt,975,982,little 
../Set_P/review-111.txt,982,995,celebrated in
../Set_P/review-111.txt,1126,1136,o but also
../Set_P/review-111.txt,224,226,o 
../Set_P/review-111.txt,1128,1136,but also
../Set_P/review-111.txt,1759,1775,in is Vietnamese
../Set_P/review-111.txt,492,495,in 
../Set_P/review-111.txt,1762,1775,is Vietnamese
../Set_P/review-111.txt,1827,1843,dripped into the
../Set_P/review-111.txt,1827,1835,dripped 
../Set_P/review-111.txt,1835,1843,into the
../Set_P/review-111.txt,1723,1742,license or desserts
../Set_P/review-111.txt,1723,1731,license 
../Set_P/review-111.txt,1731,1742,or desserts
../Set_P/review-111.txt,521,537,re phone numbers
../Set_P/review-111.txt,521,524,re 
../Set_P/review-111.txt,524,537,phone numbers
../Set_P/review-111.txt,314,335,benefits greatly from
../Set_P/review-111.txt,314,323,benefits 
../Set_P/review-111.txt,323,335,greatly from
../Set_P/review-112.txt,3644,3660,with hard grains
../Set_P/review-112.txt,800,805,with 
../Set_P/review-112.txt,3649,3660,hard grains
../Set_P/review-112.txt,1132,1142,of bo ssam
../Set_P/review-112.txt,104,107,of 
../Set_P/review-112.txt,1135,1142,bo ssam
../Set_P/review-112.txt,4086,4104,made no impression
../Set_P/review-112.txt,629,634,made 
../Set_P/review-112.txt,4091,4104,no impression
../Set_P/review-112.txt,3559,3577,with jackfruit and
../Set_P/review-112.txt,800,805,with 
../Set_P/review-112.txt,3564,3577,jackfruit and
../Set_P/review-112.txt,5866,5875,by and be
../Set_P/review-112.txt,5086,5089,by 
../Set_P/review-112.txt,5869,5875,and be
../Set_P/review-112.txt,1103,1114,chef in the
../Set_P/review-112.txt,1103,1108,chef 
../Set_P/review-112.txt,1108,1114,in the
../Set_P/review-112.txt,3544,3558,a rice pudding
../Set_P/review-112.txt,341,343,a 
../Set_P/review-112.txt,3546,3558,rice pudding
../Set_P/review-112.txt,4679,4691,are so close
../Set_P/review-112.txt,4679,4683,are 
../Set_P/review-112.txt,4683,4691,so close
../Set_P/review-112.txt,3258,3272,the star anise
../Set_P/review-112.txt,61,65,the 
../Set_P/review-112.txt,3262,3272,star anise
../Set_P/review-112.txt,2585,2599,the subtle and
../Set_P/review-112.txt,61,65,the 
../Set_P/review-112.txt,2589,2599,subtle and
../Set_P/review-113.txt,5025,5036,at least as
../Set_P/review-113.txt,250,253,at 
../Set_P/review-113.txt,5028,5036,least as
../Set_P/review-113.txt,4614,4630,with lemon juice
../Set_P/review-113.txt,686,691,with 
../Set_P/review-113.txt,4619,4630,lemon juice
../Set_P/review-113.txt,107,122,restaurant on a
../Set_P/review-113.txt,107,118,restaurant 
../Set_P/review-113.txt,118,122,on a
../Set_P/review-113.txt,2611,2621,It has the
../Set_P/review-113.txt,1083,1086,It 
../Set_P/review-113.txt,2614,2621,has the
../Set_P/review-113.txt,3459,3474,the Essex House
../Set_P/review-113.txt,273,277,the 
../Set_P/review-113.txt,3463,3474,Essex House
../Set_P/review-113.txt,4935,4953,crisp French toast
../Set_P/review-113.txt,4935,4941,crisp 
../Set_P/review-113.txt,4941,4953,French toast
../Set_P/review-113.txt,6008,6022,and many years
../Set_P/review-113.txt,309,313,and 
../Set_P/review-113.txt,6012,6022,many years
../Set_P/review-113.txt,2000,2018,a wicked Manhattan
../Set_P/review-113.txt,105,107,a 
../Set_P/review-113.txt,2002,2018,wicked Manhattan
../Set_P/review-113.txt,1587,1597,We are all
../Set_P/review-113.txt,1587,1590,We 
../Set_P/review-113.txt,1590,1597,are all
../Set_P/review-113.txt,4820,4836,piano factory in
../Set_P/review-113.txt,4820,4826,piano 
../Set_P/review-113.txt,4826,4836,factory in
../Set_P/review-114.txt,4506,4521,of creamy lemon
../Set_P/review-114.txt,78,81,of 
../Set_P/review-114.txt,4509,4521,creamy lemon
../Set_P/review-114.txt,1180,1196,the mackerel she
../Set_P/review-114.txt,69,73,the 
../Set_P/review-114.txt,1184,1196,mackerel she
../Set_P/review-114.txt,4600,4621,The feeling evidently
../Set_P/review-114.txt,284,288,The 
../Set_P/review-114.txt,4604,4621,feeling evidently
../Set_P/review-114.txt,5681,5696,s other founder
../Set_P/review-114.txt,62,64,s 
../Set_P/review-114.txt,5683,5696,other founder
../Set_P/review-114.txt,5282,5297,get emails from
../Set_P/review-114.txt,5282,5286,get 
../Set_P/review-114.txt,5286,5297,emails from
../Set_P/review-114.txt,1949,1960,and she was
../Set_P/review-114.txt,125,129,and 
../Set_P/review-114.txt,1953,1960,she was
../Set_P/review-114.txt,5334,5353,in restaurants that
../Set_P/review-114.txt,530,533,in 
../Set_P/review-114.txt,5337,5353,restaurants that
../Set_P/review-114.txt,1628,1640,over the map
../Set_P/review-114.txt,1202,1207,over 
../Set_P/review-114.txt,1633,1640,the map
../Set_P/review-114.txt,2942,2961,soften them without
../Set_P/review-114.txt,2942,2949,soften 
../Set_P/review-114.txt,2949,2961,them without
../Set_P/review-114.txt,2516,2534,startle with their
../Set_P/review-114.txt,2516,2524,startle 
../Set_P/review-114.txt,2524,2534,with their
../Set_P/review-115.txt,1935,1951,can be difficult
../Set_P/review-115.txt,1935,1939,can 
../Set_P/review-115.txt,1939,1951,be difficult
../Set_P/review-115.txt,6159,6177,with whipped cream
../Set_P/review-115.txt,512,517,with 
../Set_P/review-115.txt,6164,6177,whipped cream
../Set_P/review-115.txt,3644,3658,with a whipped
../Set_P/review-115.txt,512,517,with 
../Set_P/review-115.txt,3649,3658,a whipped
../Set_P/review-115.txt,311,331,Vongerichten of late
../Set_P/review-115.txt,311,324,Vongerichten 
../Set_P/review-115.txt,324,331,of late
../Set_P/review-115.txt,3674,3689,But baby greens
../Set_P/review-115.txt,3674,3678,But 
../Set_P/review-115.txt,3678,3689,baby greens
../Set_P/review-115.txt,5863,5881,Desserts are quite
../Set_P/review-115.txt,5863,5872,Desserts 
../Set_P/review-115.txt,5872,5881,are quite
../Set_P/review-115.txt,1658,1674,ABC Kitchen sure
../Set_P/review-115.txt,0,4,ABC 
../Set_P/review-115.txt,1662,1674,Kitchen sure
../Set_P/review-115.txt,4622,4640,red bliss potatoes
../Set_P/review-115.txt,2189,2193,red 
../Set_P/review-115.txt,4626,4640,bliss potatoes
../Set_P/review-115.txt,1513,1523,out of the
../Set_P/review-115.txt,787,791,out 
../Set_P/review-115.txt,361,367,of the
../Set_P/review-115.txt,126,142,a winsome sprawl
../Set_P/review-115.txt,126,128,a 
../Set_P/review-115.txt,128,142,winsome sprawl
../Set_P/review-116.txt,3494,3505,of the dish
../Set_P/review-116.txt,787,790,of 
../Set_P/review-116.txt,3497,3505,the dish
../Set_P/review-116.txt,3603,3618,soft and doughy
../Set_P/review-116.txt,3603,3608,soft 
../Set_P/review-116.txt,3608,3618,and doughy
../Set_P/review-116.txt,2549,2567,Parmesan and dashi
../Set_P/review-116.txt,1309,1318,Parmesan 
../Set_P/review-116.txt,2558,2567,and dashi
../Set_P/review-116.txt,5156,5174,lively enough that
../Set_P/review-116.txt,5156,5163,lively 
../Set_P/review-116.txt,5163,5174,enough that
../Set_P/review-116.txt,3045,3057,he will have
../Set_P/review-116.txt,128,131,he 
../Set_P/review-116.txt,3048,3057,will have
../Set_P/review-116.txt,1504,1524,softly fruity flavor
../Set_P/review-116.txt,1504,1511,softly 
../Set_P/review-116.txt,1511,1524,fruity flavor
../Set_P/review-116.txt,5382,5396,none more than
../Set_P/review-116.txt,5382,5387,none 
../Set_P/review-116.txt,5387,5396,more than
../Set_P/review-116.txt,5813,5827,a hunting trip
../Set_P/review-116.txt,122,124,a 
../Set_P/review-116.txt,5815,5827,hunting trip
../Set_P/review-116.txt,6124,6143,more expensive than
../Set_P/review-116.txt,1574,1579,more 
../Set_P/review-116.txt,6129,6143,expensive than
../Set_P/review-116.txt,1375,1386,t know that
../Set_P/review-116.txt,33,35,t 
../Set_P/review-116.txt,1377,1386,know that
../Set_P/review-117.txt,546,554,s a fish
../Set_P/review-117.txt,80,82,s 
../Set_P/review-117.txt,548,554,a fish
../Set_P/review-117.txt,3286,3304,Burgundies in both
../Set_P/review-117.txt,3286,3297,Burgundies 
../Set_P/review-117.txt,3297,3304,in both
../Set_P/review-117.txt,909,922,t be imported
../Set_P/review-117.txt,26,28,t 
../Set_P/review-117.txt,911,922,be imported
../Set_P/review-117.txt,4423,4435,t have cared
../Set_P/review-117.txt,26,28,t 
../Set_P/review-117.txt,4425,4435,have cared
../Set_P/review-117.txt,3392,3408,just by sticking
../Set_P/review-117.txt,1485,1490,just 
../Set_P/review-117.txt,3397,3408,by sticking
../Set_P/review-117.txt,3451,3467,level than usual
../Set_P/review-117.txt,3451,3457,level 
../Set_P/review-117.txt,3457,3467,than usual
../Set_P/review-117.txt,6338,6354,I remembered the
../Set_P/review-117.txt,4032,4034,I 
../Set_P/review-117.txt,6340,6354,remembered the
../Set_P/review-117.txt,298,316,table were stumped
../Set_P/review-117.txt,298,304,table 
../Set_P/review-117.txt,304,316,were stumped
../Set_P/review-117.txt,1868,1880,and you have
../Set_P/review-117.txt,163,167,and 
../Set_P/review-117.txt,1872,1880,you have
../Set_P/review-117.txt,2060,2078,on making Hawaiian
../Set_P/review-117.txt,334,337,on 
../Set_P/review-117.txt,2063,2078,making Hawaiian
../Set_P/review-118.txt,6611,6626,All major cards
../Set_P/review-118.txt,6611,6615,All 
../Set_P/review-118.txt,6615,6626,major cards
../Set_P/review-118.txt,184,196,the lobby of
../Set_P/review-118.txt,184,188,the 
../Set_P/review-118.txt,188,196,lobby of
../Set_P/review-118.txt,2806,2816,and a chic
../Set_P/review-118.txt,233,237,and 
../Set_P/review-118.txt,2810,2816,a chic
../Set_P/review-118.txt,3507,3525,staircase that may
../Set_P/review-118.txt,3507,3517,staircase 
../Set_P/review-118.txt,3517,3525,that may
../Set_P/review-118.txt,880,899,thinking about home
../Set_P/review-118.txt,880,889,thinking 
../Set_P/review-118.txt,889,899,about home
../Set_P/review-118.txt,6236,6253,Food Network star
../Set_P/review-118.txt,6236,6241,Food 
../Set_P/review-118.txt,6241,6253,Network star
../Set_P/review-118.txt,4142,4155,is stilted by
../Set_P/review-118.txt,59,62,is 
../Set_P/review-118.txt,4145,4155,stilted by
../Set_P/review-118.txt,1489,1508,vegetables meant to
../Set_P/review-118.txt,1489,1500,vegetables 
../Set_P/review-118.txt,1500,1508,meant to
../Set_P/review-118.txt,3796,3811,tableaus of men
../Set_P/review-118.txt,3796,3805,tableaus 
../Set_P/review-118.txt,3805,3811,of men
../Set_P/review-118.txt,4424,4443,grill baby zucchini
../Set_P/review-118.txt,4424,4430,grill 
../Set_P/review-118.txt,4430,4443,baby zucchini
../Set_P/review-119.txt,2768,2779,the case at
../Set_P/review-119.txt,173,177,the 
../Set_P/review-119.txt,2772,2779,case at
../Set_P/review-119.txt,2831,2851,dishes with Armenian
../Set_P/review-119.txt,2831,2838,dishes 
../Set_P/review-119.txt,2838,2851,with Armenian
../Set_P/review-119.txt,5361,5377,pepper that gets
../Set_P/review-119.txt,2929,2936,pepper 
../Set_P/review-119.txt,5368,5377,that gets
../Set_P/review-119.txt,3512,3525,my table hadn
../Set_P/review-119.txt,3512,3515,my 
../Set_P/review-119.txt,3515,3525,table hadn
../Set_P/review-119.txt,3414,3429,highest form to
../Set_P/review-119.txt,3414,3422,highest 
../Set_P/review-119.txt,3422,3429,form to
../Set_P/review-119.txt,3561,3575,of an Armenian
../Set_P/review-119.txt,210,213,of 
../Set_P/review-119.txt,3564,3575,an Armenian
../Set_P/review-119.txt,109,121,all our food
../Set_P/review-119.txt,109,113,all 
../Set_P/review-119.txt,113,121,our food
../Set_P/review-119.txt,4056,4067,how it must
../Set_P/review-119.txt,4056,4060,how 
../Set_P/review-119.txt,4060,4067,it must
../Set_P/review-119.txt,149,159,you can be
../Set_P/review-119.txt,97,101,you 
../Set_P/review-119.txt,153,159,can be
../Set_P/review-119.txt,5758,5773,tables may also
../Set_P/review-119.txt,718,725,tables 
../Set_P/review-119.txt,5765,5773,may also
../Set_P/review-120.txt,5230,5248,roasted pork belly
../Set_P/review-120.txt,3948,3956,roasted 
../Set_P/review-120.txt,5238,5248,pork belly
../Set_P/review-120.txt,2904,2916,The rice was
../Set_P/review-120.txt,2904,2908,The 
../Set_P/review-120.txt,2908,2916,rice was
../Set_P/review-120.txt,5464,5481,to disappoint you
../Set_P/review-120.txt,169,172,to 
../Set_P/review-120.txt,5467,5481,disappoint you
../Set_P/review-120.txt,300,322,modern global exchange
../Set_P/review-120.txt,300,307,modern 
../Set_P/review-120.txt,307,322,global exchange
../Set_P/review-120.txt,162,171,d like to
../Set_P/review-120.txt,162,164,d 
../Set_P/review-120.txt,164,171,like to
../Set_P/review-120.txt,2511,2520,d want to
../Set_P/review-120.txt,162,164,d 
../Set_P/review-120.txt,2513,2520,want to
../Set_P/review-120.txt,100,117,that the Internet
../Set_P/review-120.txt,100,105,that 
../Set_P/review-120.txt,105,117,the Internet
../Set_P/review-120.txt,1312,1333,speaking countries in
../Set_P/review-120.txt,1312,1321,speaking 
../Set_P/review-120.txt,1321,1333,countries in
../Set_P/review-120.txt,697,710,at this three
../Set_P/review-120.txt,102,105,at 
../Set_P/review-120.txt,700,710,this three
../Set_P/review-120.txt,1086,1100,It is overseen
../Set_P/review-120.txt,1086,1089,It 
../Set_P/review-120.txt,1089,1100,is overseen
../Set_P/review-121.txt,4212,4231,brick walls glowing
../Set_P/review-121.txt,4212,4218,brick 
../Set_P/review-121.txt,4218,4231,walls glowing
../Set_P/review-121.txt,1558,1572,flavors in the
../Set_P/review-121.txt,1558,1566,flavors 
../Set_P/review-121.txt,1326,1332,in the
../Set_P/review-121.txt,1446,1460,Quinto Pino in
../Set_P/review-121.txt,1446,1453,Quinto 
../Set_P/review-121.txt,1453,1460,Pino in
../Set_P/review-121.txt,5166,5183,satisfying meal I
../Set_P/review-121.txt,5166,5177,satisfying 
../Set_P/review-121.txt,5177,5183,meal I
../Set_P/review-121.txt,676,696,inside those crunchy
../Set_P/review-121.txt,676,683,inside 
../Set_P/review-121.txt,683,696,those crunchy
../Set_P/review-121.txt,531,546,polish them off
../Set_P/review-121.txt,531,538,polish 
../Set_P/review-121.txt,538,546,them off
../Set_P/review-121.txt,1472,1485,which make up
../Set_P/review-121.txt,1472,1478,which 
../Set_P/review-121.txt,1478,1485,make up
../Set_P/review-121.txt,4183,4199,behind its glass
../Set_P/review-121.txt,4183,4190,behind 
../Set_P/review-121.txt,4190,4199,its glass
../Set_P/review-121.txt,3100,3116,Spain is fraught
../Set_P/review-121.txt,3100,3106,Spain 
../Set_P/review-121.txt,3106,3116,is fraught
../Set_P/review-121.txt,2357,2378,savory pastries known
../Set_P/review-121.txt,2357,2364,savory 
../Set_P/review-121.txt,2364,2378,pastries known
../Set_P/review-122.txt,820,829,next to a
../Set_P/review-122.txt,820,825,next 
../Set_P/review-122.txt,825,829,to a
../Set_P/review-122.txt,4617,4641,golden rectangles filled
../Set_P/review-122.txt,4617,4624,golden 
../Set_P/review-122.txt,4624,4641,rectangles filled
../Set_P/review-122.txt,2483,2496,seem to cover
../Set_P/review-122.txt,2483,2488,seem 
../Set_P/review-122.txt,2488,2496,to cover
../Set_P/review-122.txt,7142,7151,up with a
../Set_P/review-122.txt,3045,3048,up 
../Set_P/review-122.txt,1081,1087,with a
../Set_P/review-122.txt,400,414,people who don
../Set_P/review-122.txt,400,407,people 
../Set_P/review-122.txt,407,414,who don
../Set_P/review-122.txt,6053,6078,interesting than whatever
../Set_P/review-122.txt,6053,6065,interesting 
../Set_P/review-122.txt,6065,6078,than whatever
../Set_P/review-122.txt,6938,6950,cream was so
../Set_P/review-122.txt,4464,4470,cream 
../Set_P/review-122.txt,6944,6950,was so
../Set_P/review-122.txt,3876,3889,oil the first
../Set_P/review-122.txt,3876,3880,oil 
../Set_P/review-122.txt,192,201,the first
../Set_P/review-122.txt,5726,5743,noticed our table
../Set_P/review-122.txt,5726,5734,noticed 
../Set_P/review-122.txt,5734,5743,our table
