file name,start offset,end offset,dish name
../Set_P/review-026.txt,2553,2584,fried whole prawns
../Set_P/review-026.txt,2757,2776,sambal
../Set_P/review-026.txt,2844,2874,tofu skin wrapper
../Set_P/review-026.txt,3461,3488,char kway teow
../Set_P/review-026.txt,3568,3595,shrimp lo mein
../Set_P/review-026.txt,3633,3662,nyonya chap chye
../Set_P/review-026.txt,3837,3872,Hainanese chicken rice
../Set_P/review-026.txt,5020,5045,Lamb rendang
../Set_P/review-026.txt,5235,5265,durian cream puff
../Set_P/review-026.txt,5428,5477,bananas fried in a mochi-like batter
../Set_P/review-026.txt,5481,5556,sweet potatoes and taro bobbing in a warm coconut-tapioca soup
../Set_P/review-026.txt,6280,6306,kerabu sotong
../Set_P/review-027.txt,1397,1420,ewa oloyin
../Set_P/review-027.txt,1422,1446,honey beans
../Set_P/review-027.txt,1467,1495,black-eyed peas
../Set_P/review-027.txt,1497,1515,egusi
../Set_P/review-027.txt,1578,1597,jollof
../Set_P/review-027.txt,2371,2389,banga
../Set_P/review-027.txt,2475,2499,Peanut soup
../Set_P/review-027.txt,2616,2638,Okra soup
../Set_P/review-028.txt,300,322,tuna roll
../Set_P/review-028.txt,2066,2115,truffle maki roll topped with caviar
../Set_P/review-028.txt,2123,2168,caviar roll topped with truffles
../Set_P/review-028.txt,2243,2279,Fat-streaked tuna belly
../Set_P/review-028.txt,3088,3114,sushi omakase
../Set_P/review-028.txt,3414,3439,mountain yam
../Set_P/review-028.txt,5695,5721,sushi omakase
../Set_P/review-028.txt,5979,6007,shirako tempura
../Set_P/review-029.txt,211,229,dhedo
../Set_P/review-029.txt,941,959,Dhedo
../Set_P/review-029.txt,1888,1909,sel roti
../Set_P/review-029.txt,2656,2675,sukuti
../Set_P/review-029.txt,2856,2882,chicken curry
../Set_P/review-029.txt,2993,3024,goat-stomach curry
../Set_P/review-029.txt,3030,3048,momos
../Set_P/review-029.txt,3425,3448,samay baji
../Set_P/review-029.txt,3605,3633,sandheko waiwai
